i,logB,maxloglikelihood,SNR_inj_signal,SNR_comb_global,run_time,duration,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmin_plus,fmin_minus,fmin_global,fmax_median,fmax_plus,fmax_minus,fmax_global,duration_median
96.0,11.286744157477452,34.77668393274821,14.615403299808031,10.135719513293559,21160.188687,130517.61557111642,2.224706778513078e-05,7.960497321915496e-06,6.038392656927889e-06,1.7888439032522345e-05,1151.6904916851672,233.0719744942519,197.94639858489109,1417.716080797674,0.13229327236239943,0.023058834351933427,0.018558528451557615,0.12884265854818355,0.0011030907835082324,3.4444918834428476e-07,4.192084859676228e-07,0.00110314688820951,0.05974591262424553,0.0013084677160851224,0.0019700359115465346,0.06145539828433472,0.07249262737598869,0.0008679046638498111,0.0018239976673864872,0.07267740648496887,130517.61557111642
62.0,4.683348400456729,29.796584349813926,12.856708820628874,9.005740178018923,22048.466448,130517.61557111642,0.00012816308819975093,2.25044735855108e-05,2.5412108183963503e-05,9.480400402160175e-05,419.54535600528743,101.37651645757296,61.51413213452156,540.9808491164172,0.6989812062261689,0.27600685489987264,0.21650442480001508,0.5629025949439956,0.0011117553060899076,4.1597839877309615e-06,5.6660195256658975e-06,0.0011134940631864392,0.06417754767544069,0.0005710702530011547,0.0011967143146304482,0.06413731706930953,0.07673976359652131,0.0015339184837915298,0.0009711076740581692,0.07633692829224886,130517.61557111642
72.0,11.487926088177488,37.774219904507646,14.87548070300337,10.283711634621781,22463.670282,130517.61557111642,4.290483030951138e-05,6.351899511973954e-06,1.0771681530978302e-05,4.159392039960975e-05,879.8523508805213,163.27525404617927,120.68975861260094,942.3079050213871,0.4934306345308347,0.11209413621879383,0.038712124408512405,0.5038629997009064,0.0010968164192919855,7.161817841543506e-07,2.1897700782365186e-06,0.0010966029625926951,0.05910424712099416,0.0004967469553460446,0.00040942346912173355,0.05889312696639542,0.07114779614692736,0.0005300442853226894,0.0006574370974197496,0.07072594218286633,130517.61557111642
98.0,10.788370068683133,36.456792020296355,14.664009175494396,10.120264591215786,23043.123729,130517.61557111642,1.7494324020838425e-05,8.62406296679042e-06,5.545426664267329e-06,1.7777296753677623e-05,1335.7338228597287,311.2931221131221,270.79786216175694,1409.150269357599,0.4472298899053692,0.3316124198822675,0.018527745339913193,0.43663692075264665,0.001097317840142708,3.4393885244379287e-07,6.124788616924514e-06,0.0010975121363842773,0.05787689006172653,0.0011059688579972138,0.0009465680048618766,0.05762592984892185,0.06947074937266007,0.0010271079878512168,0.0006052344243132612,0.068665705548164,130517.61557111642
64.0,7.79451828502511,34.207464861779194,14.889694763099492,9.898707528109506,23868.607278,130517.61557111642,3.50550943594387e-05,8.49448871689811e-06,8.21675747025745e-06,3.289861034995047e-05,945.7585858313529,157.72770859504533,144.76780558920325,991.4360866138293,0.44661903339561415,0.034768898841397666,0.04172123065122996,0.42229909778963354,0.001097632953210607,7.465639484251045e-07,6.407045762327462e-07,0.001098076669201691,0.05794872453588358,0.0008829456039939829,0.0008866443728796289,0.05802505251029249,0.06996313747752077,0.0006169431442210188,0.0007811078885580774,0.0701193367811808,130517.61557111642
20.0,15.28036390491999,41.94126997234266,14.797518625841874,11.077594023375775,24460.021081,130517.61557111642,2.5711298817144174e-05,9.346705087425632e-06,6.528436602130696e-06,3.106587412805418e-05,1193.2439691920576,229.77343949898523,229.94067178703528,1169.9879677108268,0.26550922826982226,0.30312772070670824,0.01736952822292437,0.5605780170171271,0.001100743573114734,3.194277674975661e-07,5.3858282865093705e-06,0.0010955153508217272,0.0620133521488342,0.0004858251166815139,0.003322900265819738,0.05868751960369583,0.07340619300258346,0.0005272604415741677,0.0029216605002408413,0.07030419074265912,130517.61557111642
18.0,6.840276040917166,34.791875934570186,15.041299822972416,9.62282944820311,24572.264099,130517.61557111642,1.8849755312870983e-05,1.5331147019669838e-05,7.5762752480455e-06,3.124500507452109e-05,1178.581312675799,405.29852371592756,292.906489291007,992.0243398709496,0.34826354016753064,0.015441130006286219,0.019051792520427102,0.33578957548920635,0.0010991414892211082,3.436350464391339e-07,2.7900546644690424e-07,0.0010993788252766446,0.061421128986750034,0.0009667113126774138,0.0010866805682471156,0.06084939090202242,0.07366952415414103,0.0013747200081326016,0.0006003918609495812,0.07292264714969775,130517.61557111642
84.0,12.6452586817035,36.917720663309034,15.908847110459522,10.977066996358866,24631.723001,130517.61557111642,6.630103625553846e-05,8.503021847056265e-06,8.513395175534512e-06,6.646072446262003e-05,623.1935952002402,115.19788412788625,84.76640590135924,657.7758100667083,0.23711285650514674,0.0539105490435976,0.026091118608308816,0.23692059738862087,0.001101642731907215,4.812129054472709e-07,9.746532429141287e-07,0.001101650078741095,0.05765810172084135,0.000749865874991526,0.001138074294892981,0.058548384162358975,0.07446614124049349,0.0005354656945003727,0.0014953590543835826,0.07496888369399006,130517.61557111642
82.0,11.683683832068311,38.622396170076094,13.615911033046446,10.58125852376972,25023.503035,130517.61557111642,1.864428279598175e-05,0.00010547122842928941,7.94957787872388e-06,0.0001737058512327177,1195.0642422960273,401.02373409254847,736.8748166272136,386.394511821969,0.8494494040579962,0.12133826934278025,0.32043594233856454,0.6447957589664131,0.001089884948071483,1.4840157281083028e-05,2.2315094660100687e-06,0.0011124356567707163,0.06010329383203405,0.003198522010584036,0.0012875943828248235,0.06414352645247053,0.07239463760625432,0.009245534471959457,0.0012018699052292886,0.08186788326235903,130517.61557111642
0.0,17.257106367312712,44.08420791205472,14.633505549092353,10.574652122856808,25349.471189,130517.61557111642,5.703581531650486e-05,1.6575043779056548e-05,1.924248022404086e-05,3.5693000246508575e-05,805.7734352919142,188.2180638166949,129.6033522622696,1062.1731023899167,0.45948555618631526,0.189679996075097,0.3232801259863062,0.7211194435944132,0.001097448905820579,5.8679713382226405e-06,3.5065242672204736e-06,0.0010923493705459668,0.05997321596657121,0.0023308387508490583,0.0018746398735842579,0.057622059893602084,0.07282584168362748,0.0013146620325756309,0.0030391055072072903,0.06907355145562268,130517.61557111642
