i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
26,-6.610199521011291,6.766664061462048,0.0,2.724638587755616,8.305489921022424,4:56:32.844516,50,0.007947845800588677,0.0066390815991803215,0.0055756519991133876,0.01779632156937463,3.2744778847175118,3.1132531849358465,2.222035759971347,0.2197254046883133,7.509510303640018,1.8057650576805022,2.8353245910682636,4.083387956615045,1.0,50.0,300.0,50.0
27,-6.5127931779212,7.926537639955416,0.0,2.4622496493649355,7.17132282081961,5:02:58.885739,50,0.007160856629584314,0.007490948073943609,0.005025315401199166,0.020859445124153313,3.1539292862397525,3.0172998732769134,2.13169907692004,2.9048644475937726,7.488044673470627,1.8369121068194865,2.5503774532486556,7.486465294862055,1.0,50.0,300.0,50.0
28,-6.278618721294828,8.067758110725721,0.0,3.2091270889901473,7.853357579254167,5:28:28.531716,50,0.009510484272062395,0.008085108552371633,0.006591193186592072,0.025361510830611455,3.303000640798172,2.632346191919841,2.052967083314212,3.2772375466525343,7.89635297173931,1.5113756664394895,3.0538722480358613,9.401374703912662,1.0,50.0,300.0,50.0
29,-5.630357147315319,10.151959818379263,0.0,5.034018654750456,9.089081129665342,6:42:45.335592,50,0.013672840950318177,0.006307258940932498,0.00782431830082771,0.021955223124912424,2.6165798486153635,2.9005024352917417,1.936001261221726,0.7246230595062485,6.532417534996034,2.3342253239421087,2.0995553842005874,5.203501320007988,1.0,50.0,300.0,50.0
30,-6.232813499717529,6.2928582690959916,0.0,3.426288646719511,7.457948940994913,4:40:17.973374,50,0.010161605579235067,0.006682311306592605,0.006627611814803839,0.021470753526509904,2.9414633665351406,3.356490000834805,2.0191815167157317,6.762676244922324,7.648733128059784,1.7299140523259604,3.1353123249081785,7.4901296669404935,1.0,50.0,300.0,50.0
31,-5.30729657017695,9.563155331577528,0.0,5.169571953957006,7.58480899188022,5:53:18.341166,50,0.015556482705341632,0.007185927339602917,0.008971303643781466,0.02282381839759214,3.49328104569182,2.1526265770048707,1.9054889244079072,3.514124702071539,8.19166478194278,0.3899531233847071,3.005340971276337,8.201702844100083,1.0,50.0,300.0,50.0
32,-6.632115566094441,5.588525519539681,0.0,2.2240371495928097,6.8684787984166835,4:24:04.359878,50,0.006596133409544408,0.006344937655337378,0.004700333757568941,0.021514711042077583,3.237786450843828,3.133419793914177,2.2665098541514928,6.085707139536158,7.631673793216527,1.699855264475537,2.6959827045486326,8.819730402729657,1.0,50.0,300.0,50.0
33,-6.99504601925435,4.984166784414839,0.0,1.7988746630046986,6.285514791139231,4:03:37.905184,50,0.005249746753811691,0.005953510045868487,0.003744719014610604,0.01985446792812695,3.397361744351637,2.8622470312516834,2.406589125444774,4.787571715740338,7.602966145421401,1.7511495906007477,2.8041988664630715,8.877239250296267,1.0,50.0,300.0,50.0
34,-6.069163479615312,8.75727211618966,0.0,4.279803523294269,8.907881781580961,5:53:06.018673,50,0.012088365622313123,0.007034604756135843,0.008320037487139597,0.023252722828983288,3.7994857386747602,2.2665063898645537,2.8291872466132753,5.728853067002246,7.210865400120648,1.9152310442712253,2.1387198249188764,6.091751135045417,1.0,50.0,300.0,50.0
35,-6.299005146686318,8.46638593337189,0.0,3.4608173200419747,7.946536971312731,5:23:14.882506,50,0.010058840816357838,0.008788413000108089,0.006895745293269482,0.02009702433533378,3.4793479918102954,3.5133052996801974,2.3616649029153196,3.927359965706898,7.471584639119597,2.249078248253622,2.7927119227672224,5.802649572942109,1.0,50.0,300.0,50.0
36,-6.038721102179514,9.343339592187654,0.0,4.177999721035458,8.899742288593565,6:20:08.978377,50,0.011903612490760695,0.006376014862624764,0.007526263185763198,0.020411683207284363,3.2317539704282994,3.2733932601772078,2.2535366874985354,3.446910921266389,7.238641140559922,2.0459109927472863,2.707201643806714,4.640864696565888,1.0,50.0,300.0,50.0
37,-6.247880348631232,7.621971976771358,0.0,3.3660200472549704,8.027201788112771,5:16:02.480625,50,0.009838734596190177,0.007624305089878996,0.006520008174181228,0.020989066460830045,3.848093278711326,2.5665764270296214,2.7079221916843204,5.98643652384659,7.722367928640149,1.6145085651978581,2.6491982640332754,6.041933603518915,1.0,50.0,300.0,50.0
38,-5.203705591548007,11.355310417931944,0.0,6.13974137705873,8.837467266363324,6:09:49.966970,50,0.01688426698977958,0.0059270536527480655,0.009139449028874466,0.024304536081817363,3.6228683436348335,2.4364603261221833,2.150905720109045,3.390259169161469,6.81983211494461,2.010355761333882,0.7555718055337941,6.8131709040867445,1.0,50.0,300.0,50.0
39,-6.230816881455797,6.331310003989838,0.0,3.175996749844548,7.191752449882868,5:06:03.227146,50,0.009286956678828263,0.006845286904206209,0.006314547618015361,0.018874707653945895,3.259940745664114,3.2772459185793963,2.14063414770043,4.870995841212781,7.479132114203391,1.8811273307133858,2.6817087938744733,6.053895293894701,1.0,50.0,300.0,50.0
40,-6.460598328441652,6.91280194447829,0.0,2.766167832204766,6.6775744170308515,4:44:20.504400,50,0.008183351536802993,0.008317760875074534,0.0058465811086092934,0.02112895488498905,3.513780360261689,3.67677323461785,2.394737701132399,7.5184381352072505,7.935235336007818,1.3954055260239642,2.7869870413718436,8.924342419411289,1.0,50.0,300.0,50.0
41,-6.909964387184496,3.9729306448204493,0.0,1.7164928397704637,7.014607720804575,3:43:58.646542,50,0.005085102696605063,0.005781973820869993,0.0035495059518889415,0.021263550938861862,3.1423565510149816,3.0959989371848184,2.23158393028075,0.11992389625888432,7.707661852936303,1.5890656133607486,2.9212006236308152,8.322119435570588,1.0,50.0,300.0,50.0
42,-6.681672763839002,4.601710574645535,0.0,2.181725086801145,6.800030634680765,3:38:06.422321,50,0.006464649882445268,0.0070030285475405395,0.004436318506362121,0.021147111399392824,3.3402951866542314,3.6494649045168255,2.4021058250954823,7.830050265457738,7.925879683414513,1.5481745065967072,3.1215989486213402,8.6216724965644,1.0,50.0,300.0,50.0
43,-6.496144467080758,5.599110982494826,0.0,2.6722665846797433,6.929061954122894,4:43:57.470635,50,0.007543978292741801,0.0074256774384575015,0.0054519588032637435,0.018744712373360114,3.102324529864254,2.886987158326858,2.1369579345264222,1.654574468406476,7.216446155250642,2.003807135012,2.3583699707572787,6.494032589595154,1.0,50.0,300.0,50.0
44,-6.238523023397107,7.032493168396044,0.0,2.897371572548998,7.22002445856419,5:24:47.956015,50,0.008414581941114652,0.007430352220805087,0.0056226378106954515,0.020967420423086407,3.307664690726702,3.227680384376644,2.211050431046952,3.4866363117681844,7.505297920868538,1.7071179347983607,2.620341738777265,7.502249010602577,1.0,50.0,300.0,50.0
45,-0.6630971537190714,16.406030442514577,0.0,8.413239939911206,8.720562077946743,6:05:58.297885,50,0.027596002533789618,0.003747154315348826,0.003776720424399964,0.028604062311027887,1.9957643003808925,0.14544892453958536,0.13353938559501155,1.9986518063569145,9.757673477082598,0.007528349481559005,0.008714900342663867,9.757419956817516,1.0,50.0,300.0,50.0
46,-6.485856020170904,4.885942143126916,0.0,2.4440712304761885,5.785117319254447,3:52:46.956284,50,0.00724102274012932,0.0068887363086097535,0.005032299048639559,0.018962933952592312,3.280838351355797,2.7910128203995335,2.289768322314868,5.919946256689395,7.66351667678733,1.7175844622448118,2.8959331701766704,9.584626712787403,1.0,50.0,300.0,50.0
47,-6.2297479320020255,5.940806245953629,0.0,3.039027473044972,7.947028392236292,4:29:59.408975,50,0.009009237240659723,0.0066990283220400865,0.0061194934017641,0.016134692942815047,3.009154648439591,3.344818386959219,1.960898212307769,1.9103967552595447,7.662215993482332,1.6314161048045923,2.930709060930611,3.662955069789761,1.0,50.0,300.0,50.0
48,-6.52084563402954,6.772873914447393,0.0,2.6275480202006705,7.028443382436284,5:03:14.240472,50,0.007765482559019977,0.006976612580517438,0.005262531816833347,0.02178158736007648,3.108017968811523,2.902601977925112,2.0519405379082256,2.047373105571663,7.894773947425323,1.4691850365810382,2.7947206608313007,8.66007181752071,1.0,50.0,300.0,50.0
49,-5.503499257021723,10.204093700410944,0.0,4.979457680421109,9.357572146100324,5:28:43.400559,50,0.015216015862169766,0.007318616355891379,0.00929030905560699,0.02041078195700046,4.072064949748934,1.8909641761889517,2.745785268017058,1.4694515383932119,8.352128333170892,0.5726491741133106,3.867022158787506,4.23077385853228,1.0,50.0,300.0,50.0
50,-5.578628691267029,10.936911290152942,0.0,5.907208016324905,8.269613451519271,5:35:35.151800,50,0.01840626020590891,0.006971184295802863,0.012027863801678402,0.025771476823102966,1.0433965623411972,4.065710156106263,0.27176628989223495,0.8665606992180913,8.589626417865336,0.032362439370368534,2.229342314582774,8.594049744226679,1.0,50.0,300.0,50.0
51,-6.647717274331673,6.5231910011173575,0.0,2.3635793897185815,6.835403283585981,4:40:08.582095,50,0.006988813215318697,0.007476716878727432,0.004742132969389325,0.022900173274934335,3.4743542246818713,3.5252713542736487,2.370524515772055,7.786473843173884,7.900693796571889,1.7028119642418575,3.046204599892895,9.869894799345756,1.0,50.0,300.0,50.0
52,-5.36450361817461,9.360679397614984,0.0,5.14361393193968,7.81518396905686,5:36:34.540132,50,0.014026270140260347,0.006073365708617955,0.00782355664401186,0.02025094448271353,3.234218669201034,2.8178535999722167,2.2120706708421833,0.427837623287328,6.539186594521118,2.2530118701184794,2.1021155171394863,5.938031929916429,1.0,50.0,300.0,50.0
53,-6.271163329281366,7.954408425083665,0.0,3.0031817978520876,7.899930435552343,5:59:36.667141,50,0.008735504325795767,0.007310826043978081,0.006079371289711773,0.01677654486597499,3.1011203817634203,3.3194470791391075,2.1201325027094913,0.3862113217480039,7.443434322336018,1.7838684838256684,2.9899186470691124,4.0065850007606025,1.0,50.0,300.0,50.0
54,-5.384873022670322,9.293647739200878,0.0,4.841538234900893,7.502452640243305,5:28:11.511942,50,0.014815457074764588,0.008258920023681737,0.008713020738496668,0.024573914688326464,1.9423232224748803,3.7777787153815376,1.740672371588043,0.22934246423775964,8.50707400750562,0.9589883944013877,3.223593903079939,9.455442457423779,1.0,50.0,300.0,50.0
55,-5.377929390318819,13.381131643037675,0.0,5.465326398556108,10.74929615968013,7:34:41.078139,50,0.0159184680384392,0.0063877120961578215,0.008978108104048435,0.019593468115762076,2.8818117441727797,3.054860317291554,2.210271488889151,2.989046601757469,7.472102761310747,2.03902591721225,3.893029529094951,2.9892404897568445,1.0,50.0,300.0,50.0
56,-6.267355674895382,7.406331863558802,0.0,3.1012042948815726,6.639093551818157,5:11:04.048544,50,0.00915116730978452,0.0074272974160426095,0.006239476278084733,0.019617440914150713,3.3306144467335037,2.78172308038538,2.1911173619449937,3.0065166041237825,7.730306456643578,1.5526353078452866,3.03788842956675,7.7396770292651995,1.0,50.0,300.0,50.0
57,-6.788237261569439,5.215578392778787,0.0,2.000470623984222,6.611409189359746,4:04:16.402304,50,0.005812966619171788,0.006416506705346256,0.004157893743728573,0.01866233002635557,3.257589386322795,3.0601535345877076,2.2977213914692762,6.863213815246172,7.467881988738952,1.8143451183339785,2.7397142843861992,7.007009509741328,1.0,50.0,300.0,50.0
