i,logB,maxloglikelihood,SNR_inj_signal,SNR_comb_global,run_time,duration,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmin_plus,fmin_minus,fmin_global,fmax_median,fmax_plus,fmax_minus,fmax_global,duration_median
96.0,32.39441377725011,56.30539801223419,12.884763233931915,13.04462930067875,10460.701781,87011.74371407759,1.583269991422252e-05,5.782144390369696e-06,3.1438395170539615e-06,1.2245815109712302e-05,1566.2290482508542,249.67613329874348,248.57413681632124,1771.0970440880808,0.8409727173875026,0.017238956052102683,0.025858690553463792,0.8569165540165165,0.0011490380676109492,5.535999604649143e-07,3.3931730402531057e-07,0.0011487198744598414,0.05674853976383636,0.0011651860195410549,0.0021614553039047135,0.05694833671122846,0.07516742709017891,0.000952370168668823,0.0007439464437051374,0.07564011319866566,87011.74371407759
56.0,28.017701252298302,50.772660530635086,13.798086374251634,13.41314053805917,11096.981876,87011.74371407759,1.5179449728798432e-05,5.185807855366262e-06,2.704678250460642e-06,1.1774878654869279e-05,1306.511259547501,204.19779201658412,202.26320585522694,1515.710470427145,0.8313082675401641,0.009104101732102743,0.009442517788220806,0.8427272251993548,0.0011492514675617588,2.0500005733421235e-07,2.0429949588486596e-07,0.0011490034698755321,0.04315497362068395,0.004365569924778871,0.0018329614905979244,0.04348035572176082,0.07214346349196298,0.003232258189669379,0.0018541217528059845,0.07133187835309654,87011.74371407759
78.0,35.81152817005362,62.20047406762434,12.677754907172387,14.596629038619056,11654.195697,87011.74371407759,1.9665597352119953e-05,8.81803734313921e-06,5.705678888166014e-06,2.1272796355988598e-05,1529.6336246414944,315.65361897851494,274.6007535086753,1505.6448612260801,0.7952211237778437,0.01421733151721194,0.01015954497286986,0.7914717580721161,0.0011499605000046494,2.1209119629213985e-07,2.987724137403121e-07,0.0011500359931679062,0.05500188214355993,0.0007681602953814246,0.001026363058173524,0.0549808195282824,0.07283649158752646,0.0004604602543843289,0.00045902226109217903,0.07308960433137066,87011.74371407759
50.0,38.76327944766179,62.635561423107546,15.820090577846091,15.970648448357032,11660.403175,87011.74371407759,1.5029281501812315e-05,4.941770852959373e-06,2.576236126063337e-06,1.2017763861114507e-05,1301.9340405546286,179.09658029200455,195.70080764496583,1447.4055314579373,0.8291394113121315,0.011990697884054158,0.010618039832044124,0.8177636125288066,0.001149293034830344,2.4081030735993193e-07,2.7831428071542486e-07,0.001149554676003758,0.03988930685590437,0.0047193171490414396,0.0009813383804510509,0.0389256074910584,0.07852134753912136,0.004188749519489554,0.0025323329142025036,0.08368234113059492,87011.74371407759
94.0,39.52710002969982,66.79802360821766,14.37642550523532,17.583079731208556,11881.299139,87011.74371407759,3.7473781896198183e-05,9.983466764629012e-06,1.0337248737828064e-05,4.0926130123363786e-05,1030.0207634002309,157.92550101914412,111.97398984160532,1037.008739294835,0.8260671397813293,0.007794688389905713,0.007884505004436826,0.8211643491091737,0.0011493185898889641,1.8154447261036627e-07,1.6217202910445185e-07,0.001149433912887459,0.04637590442518537,0.0004085938881060666,0.00041744055464933844,0.04633502994919737,0.07468961161837369,0.0008840352535872953,0.0016223417830175113,0.0745009423243543,87011.74371407759
8.0,24.990856353947578,51.25825808432243,15.060592491435466,14.776903912822156,11899.558173,87011.74371407759,1.703635082886798e-05,7.24242540360492e-06,4.091266032973103e-06,1.1939470289238464e-05,1117.090841131427,205.62734614638885,181.360058848966,1444.5043787014715,0.8282946344795861,0.008871491133475407,0.006350519427509638,0.8244999973812771,0.0011492838472251495,1.412404495753413e-07,1.744865571120125e-07,0.0011493477699751511,0.036710239336192454,0.0007914592391942005,0.0022635024132116877,0.03771227028262483,0.07513239199590457,0.0036905340025273903,0.001462022382923478,0.07461274733840417,87011.74371407759
40.0,19.200233792945202,43.92798164118527,13.2472128860395,13.60953887081312,12559.362529,87011.74371407759,2.5442520166411736e-05,1.3405212563725202e-05,9.762334617491077e-06,2.465778808803397e-05,1090.968681231038,280.8947800273115,188.08709098120278,1204.4660330940642,0.8232700455237012,0.016791894625988624,0.012612645291699476,0.8219434037930093,0.001149444843268469,2.4403495320498257e-07,3.816742393711846e-07,0.0011494846126998608,0.05535944565663972,0.0005519649036010502,0.006779509910695876,0.055020518815499686,0.0766007623491463,0.0037164255301938287,0.0007830322069510703,0.07566389795271983,87011.74371407759
32.0,18.78633139317757,44.30616662305894,15.899895271389905,15.570774299522666,12639.794972,87011.74371407759,1.90179894439698e-05,8.580057994715017e-06,5.383758792684587e-06,2.4956671980632522e-05,959.7427090985676,190.54671416699705,155.11360367834288,900.8242640235799,0.8241279101245005,0.00648212794489722,0.00398849814808655,0.8229931558315895,0.0011493840375833924,1.0576029292001105e-07,1.2871862944334282e-07,0.0011494093176648628,0.031199391658906794,0.0006543963407868343,0.003919939914842168,0.031072154677394034,0.07857867129789273,0.000939834944478482,0.0008919492984142824,0.07833436100822608,87011.74371407759
44.0,36.14273178066073,61.31167443248761,14.88958256604118,15.176498556319691,12739.986696,87011.74371407759,1.486550911093629e-05,4.858559005172282e-06,2.415116793021089e-06,1.1717394158171315e-05,1379.8458759986554,195.02867460385096,201.59634426479806,1619.814438860603,0.8267099509541728,0.010499201581998241,0.009237314499933258,0.816694736950712,0.0011493357341522906,1.9291568275053156e-07,2.1418137549026467e-07,0.0011495449697006901,0.04589412246607845,0.0043930181302283405,0.002736770996668539,0.04507475232005384,0.07714422182130533,0.0008156159644290562,0.0011033691017764552,0.07679946974591542,87011.74371407759
28.0,22.43242748623937,48.24543937710475,14.873419897000073,15.88483719651728,12765.794006,87011.74371407759,1.9362839511753414e-05,8.812597839167514e-06,5.566851496362298e-06,1.960088968479962e-05,1042.321143644211,216.05724580524634,180.26680208831556,1044.354189287388,0.8210936112823713,0.005265789299326862,0.0036213385366639095,0.8202043573464619,0.0011494346722890608,1.0584237495453973e-07,1.3727129770770355e-07,0.0011494571125596578,0.02693287675859818,0.003257421810221147,0.0029671941950626807,0.024802350355905264,0.0719916635323832,0.0027872223731367496,0.0012304125957064566,0.07208564045843709,87011.74371407759
34.0,42.58709912569721,67.14111360838884,13.929139432766288,14.126027774225095,12838.870941,87011.74371407759,1.4482392370239214e-05,4.349913759814149e-06,2.1828733464787493e-06,1.2759601424560366e-05,1588.9965021777903,214.31744884982095,220.84170379627267,1642.5441744439609,0.8354175067656343,0.009202854734288168,0.010038868497366127,0.8383461726041106,0.0011491524995148963,2.1814887642547347e-07,1.9405213127978056e-07,0.0011490688727813587,0.05137370332601571,0.0009007673704712962,0.0008740910538546642,0.050697372522343395,0.07445969288601767,0.0013247022571118011,0.0009176581383961852,0.0756308339519074,87011.74371407759
6.0,24.2208775158682,51.45100087259485,13.999422169101912,14.116197274132675,12845.326604,87011.74371407759,1.5964956415447777e-05,6.295259568466679e-06,3.274906642068204e-06,1.3747014910023132e-05,1402.1533811991935,226.02424384029177,235.9721538045344,1576.592682769366,0.8503254879852336,0.007894224012947926,0.01013429616593231,0.85117244424104,0.0011488297269630775,1.9357071834617476e-07,1.5430963604340722e-07,0.0011488044857749901,0.053535107936484375,0.000944287533871449,0.0006867894703020613,0.053746463625335764,0.07754136446256131,0.001095829591035255,0.0006380231546352783,0.07792574353213566,87011.74371407759
74.0,49.357166198582384,75.39823166458976,14.674144735777418,16.353380651815392,13166.901777,87011.74371407759,1.4536338587645002e-05,4.364938063192536e-06,2.2298967473754632e-06,1.2256169339255897e-05,1538.4845529157542,194.6919226893624,208.46249337468453,1749.491369895373,0.8303219122268362,0.011945326671285228,0.011747184098194974,0.8458187649759068,0.001149261373247713,2.419399922838801e-07,2.4816797052334277e-07,0.0011489354136454194,0.047347248675052675,0.0034701644336383383,0.0012751530900545413,0.04579424042825286,0.07654761452259859,0.0020998716495732456,0.0007434288521195875,0.0767390153913679,87011.74371407759
14.0,26.55568063699949,51.34079682632911,14.739131418475662,15.249143693118667,13234.219388,87011.74371407759,1.939965806375348e-05,9.475208489426871e-06,5.648451552180449e-06,2.173286132825545e-05,1118.7230144527439,240.2645583935148,208.4676589931439,1149.2630630945532,0.839389052959382,0.008451379425138184,0.01658412220462091,0.8478340040827724,0.001149094130095542,3.0272824128648596e-07,1.8427539092368515e-07,0.0011489118846441668,0.042503744956859005,0.001966372685753899,0.007504056168929914,0.04436245423455848,0.07646873303528223,0.0017267941610305537,0.0005978620078870844,0.0756527258311453,87011.74371407759
90.0,22.574335991950527,48.36566015505348,14.905915030402657,15.031454858149102,13366.946654,87011.74371407759,1.5650802647914473e-05,5.924083942900336e-06,3.0227540625308234e-06,1.4266468661592379e-05,1233.1250401167822,214.4479367849858,204.08347830451203,1418.752262935393,0.81952809457998,0.014570307530783588,0.010324462647638755,0.810299412639946,0.0011495057991505078,2.1536716821339216e-07,3.1279635522387696e-07,0.00114969487959967,0.04403820236042112,0.004406390719056824,0.006537059148990831,0.043481051811127505,0.07593259559518603,0.0014217604775286219,0.0019702523046810777,0.07589694310071042,87011.74371407759
36.0,15.981346231223382,41.3617099705243,14.592869816799691,13.066559894020557,13597.88266,87011.74371407759,1.4522177465059291e-05,4.66009874576647e-06,2.2450077816582232e-06,1.167444031905613e-05,1144.678072505867,173.33459329858442,182.29365528579615,1397.3813592816796,0.829651480675077,0.010114470170621948,0.010236954717531943,0.818420554162626,0.0011492750586141675,2.1453137719843612e-07,2.0790123148365335e-07,0.001149500000377532,0.04172572638927362,0.0032206418867990125,0.009879179815481608,0.04210834600518655,0.07446128743017348,0.00172713581843352,0.0008061032858054651,0.07376258892660924,87011.74371407759
38.0,21.57766191877809,46.68991085524817,15.30693526831209,14.536469309478244,13729.580848,87011.74371407759,1.6535782651846984e-05,7.273503175419008e-06,3.688280628356403e-06,1.1802303067184421e-05,1150.3719107288305,205.21414660822916,202.45790435237848,1416.480273395106,0.8409603354821709,0.0067162399968137,0.018856419528992086,0.8459982459206714,0.0011490477597763601,3.828886196649908e-07,1.5355649019737141e-07,0.0011489327794145883,0.04273224812443191,0.004114581275794962,0.0057843985517897906,0.0385627228149621,0.07789325105590278,0.0016197250173810157,0.0009445003300982413,0.07692616164728384,87011.74371407759
80.0,23.33587666711142,49.06520097655693,13.76402958823026,13.577065401217027,13761.948996,87011.74371407759,1.510388448095238e-05,5.4687173129296025e-06,2.673991686848101e-06,1.6067126287395716e-05,1396.6184796576704,228.02723373524623,235.23290920319187,1410.021531052437,0.8287452068737814,0.010617364314804645,0.010871317841258388,0.8239131001707144,0.0011493019638425246,2.202084771587079e-07,2.2429021241470413e-07,0.0011494134455091794,0.0529598580579945,0.0007665422757252363,0.0022874529101153396,0.05382924421988198,0.0758721270856225,0.0007273206522685066,0.0029698634896687254,0.07595483839777115,87011.74371407759
54.0,29.31568360319286,56.29760912747573,14.314092555338076,14.313534804618097,13669.673983,87011.74371407759,1.5156551162653313e-05,5.321365024461956e-06,2.6392246014328396e-06,1.1622808962182448e-05,1349.7392875291453,196.67401431268922,208.05375145314588,1623.7695324901563,0.8443543440101633,0.005482974371874505,0.009354746935356317,0.8468425330604771,0.0011489460531738712,2.1155181314591945e-07,1.1848515105508661e-07,0.0011488910090998732,0.04521401799633519,0.0005128282866178821,0.0005090875349807039,0.044655130564362114,0.0744772585203067,0.0023071344936420046,0.0008579654936046038,0.07352075619887669,87011.74371407759
52.0,39.57364662937311,67.63158730513692,14.578061256448956,15.595585152015397,13676.116327,87011.74371407759,1.6744439367355067e-05,6.171294806809219e-06,3.6883363300076565e-06,1.3682256367588632e-05,1404.1183253927643,224.17686938898487,211.93241094891823,1604.4130126321934,0.8114629616544996,0.008985446253912843,0.00474674516257878,0.8094488153905257,0.001149674863902194,9.900139280507453e-08,1.81763322382655e-07,0.0011497183347860818,0.047476563730731905,0.00045044084069366386,0.0004393773181783911,0.04694506537085245,0.07650294218251488,0.005235326821657574,0.0007112477198676775,0.07678712362726343,87011.74371407759
0.0,44.44434764184036,70.30930567696461,14.148365806961218,15.519851124311302,13944.962903,87011.74371407759,1.6757389130522078e-05,6.6041204012249734e-06,3.8113879215375197e-06,1.5146356939179836e-05,1476.3629437129566,250.03003806329798,234.1672339675506,1600.9281452103367,0.8284102443781041,0.018600538734400263,0.013978382509647336,0.8143220412310385,0.001149324866160002,2.954533543748569e-07,4.2885355546070335e-07,0.0011496237051372843,0.05083247408132102,0.00048368670433460853,0.0008779402750314913,0.05152413774468188,0.07738042625845351,0.0013835418510683428,0.0012034095310139853,0.07679098391139119,87011.74371407759
