i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
22,49.89119157814949,68.4740497962324,16.431790602185217,15.725478849057817,15.946566260913125,14:22:05.830764,50,0.017435172421395233,0.0011350342884176856,0.0012275845828368832,0.017670381889501867,4.13449718714834,0.2592050928139553,0.3276007323759087,4.344695625024238,5.0313638772978955,0.006982947010035545,0.0060068841367311165,5.028442052652898,5.0,50.0,300.0,50.0
23,73.22960253834411,93.06424822383384,16.461183290215445,17.511093501038697,17.67312803723438,14:51:26.425266,50,0.01936308812894643,0.001135051695359865,0.0011948264299488295,0.019542825027352898,4.483923852661476,0.10927731543509189,0.2865224828404447,4.479354178191607,5.024565394134546,0.005919748732999608,0.004597785934231879,5.0248199404563385,5.0,50.0,300.0,50.0
24,49.84581183308513,68.36432023809276,16.416499661438937,15.748121293645971,15.904466002703854,14:21:46.348835,50,0.017470075035849224,0.0011630381600447187,0.0011510658617422016,0.017632556827062704,4.1411232016998625,0.1714095557262354,0.2040906195214598,4.263181684260792,5.027859291267816,0.00688788407127916,0.00574126230872718,5.022961318085705,5.0,50.0,300.0,50.0
25,20.171287539411818,37.19988563346748,16.465110731343966,12.670912529265998,13.126513249269616,13:25:37.004147,50,0.01403525492393449,0.0012475927991084726,0.0012098576676667933,0.01453144120198388,3.9591424547549696,0.3943336435957434,0.4896839120055563,4.189171309196593,5.040725404308333,0.012912619124112013,0.014053757722552795,5.035752634439789,5.0,50.0,300.0,50.0
26,28.103446070194078,46.695853100688666,16.45012966487582,13.787230399490893,14.49342516728232,14:33:36.537389,50,0.015268392719386566,0.0011804325003469916,0.0012012763269646492,0.016046044330565598,3.926050776629923,0.24175879291238545,0.3005013054888428,4.010970892619666,5.028071938415609,0.010226690412841855,0.0073443174717873205,5.0258902373611924,5.0,50.0,300.0,50.0
27,44.33502280887738,62.817107935635875,16.457396222974054,15.228809567050032,15.62482700519938,13:25:03.910400,50,0.016824472056695332,0.0011965070022342504,0.0012024612808299792,0.017235134720535505,4.388259855952054,0.4364211938316327,4.201481551046557,0.037465016280416534,5.014449028979325,0.008783480642569508,0.008071301198130598,5.006858372087531,5.0,50.0,300.0,50.0
28,38.3839540775932,56.64024106144965,16.427055986356706,14.80788685130661,15.333926218312497,14:04:33.321399,50,0.016404004007196136,0.0011958482731181524,0.0011992323259626021,0.016938614241347315,4.290881021434519,0.37718177323686675,0.4537127409066626,4.797986783201878,5.02133431141165,0.01476043853833886,0.009547804292658668,5.0061957357821285,5.0,50.0,300.0,50.0
29,33.254311134217375,51.90917519319407,16.43324059219817,14.245982460582097,14.682756358039114,13:44:35.488635,50,0.015781377836794997,0.001209983569555071,0.0011991450706225447,0.01626090778874325,4.070262912649175,0.27264846540890364,0.2744357956647052,4.089498415410725,5.028408520583604,0.012778845308977438,0.009238143096464313,5.026368426955923,5.0,50.0,300.0,50.0
30,31.330446754079887,49.65418472330846,16.383767034213754,14.197784784201978,14.580403274454431,14:13:14.833196,50,0.015725733578934784,0.0012144152888266396,0.0012370661846769927,0.016165210798880645,4.668520818364469,0.21429248397740963,4.432790254795228,4.722327116793781,5.007313800096347,0.005936958193947461,0.00799845985187897,5.0122770648610295,5.0,50.0,300.0,50.0
31,53.676933887135476,72.83961165782918,16.44293763963367,16.11784027613196,16.244024538622032,14:30:51.809839,50,0.017844446591677814,0.0011393917460981902,0.0011904516233430147,0.017982731656554687,4.069638733012532,0.15919416141476983,0.1647026226997763,4.051432661127067,5.022945380808237,0.006355539708421176,0.0043237706788410435,5.022696447964248,5.0,50.0,300.0,50.0
