i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
0,-7.040312453073951,3.1499918321802935,0.0,2.8550543970500697,6.299678369418176,7:58:12.710478,50,0.00375108359289205,0.0027865551288772292,0.0025051880146419636,0.008512279428946345,3.237071793457794,3.1236466432045376,2.295709334198632,1.2166778119848323,7.741909744496715,1.4873820362471317,3.030120418000698,8.177534454748464,5.0,50.0,300.0,50.0
1,-7.131957244851982,5.611544869549631,0.0,2.884857981350731,8.223063994324649,9:59:48.759048,50,0.0035750617115986646,0.0024709946483159216,0.0023925224574125447,0.007202071068647055,2.7556006560225166,3.249313721332217,1.9813915772598114,2.5005692939821427,6.640868558775295,2.524345369921467,3.0961437528716935,2.5376563263574816,5.0,50.0,300.0,50.0
2,-5.764513249870709,6.121103403806985,0.0,4.944195666662881,6.6753539065311225,9:56:38.866996,50,0.006533430662763096,0.0023189277126785084,0.0030038360427689357,0.007929052936144381,3.3135691316362914,3.741976212147704,2.4315450537698493,4.833897520917926,7.932310133357927,1.4315504030427881,2.301453571146946,6.067744934923315,5.0,50.0,300.0,50.0
3,-6.662448723476341,4.140549974424773,0.0,3.8397717480318825,6.936742251893414,9:01:16.488750,50,0.005043138129777621,0.002557160350202865,0.0030398984797380887,0.008530582645287029,3.445081146590934,3.0320554926729777,2.367840955771372,0.21486611399998012,7.735762302551696,1.576340910223844,2.513104395475727,6.633054484787111,5.0,50.0,300.0,50.0
4,-8.0356400329827,1.0686630409936362,0.0,1.5496795116863293,4.048426111282703,5:16:49.512164,50,0.002027246489063774,0.0020967321578054692,0.0013856776370031949,0.005848432827421977,3.0702763572669243,3.146846952258347,2.18359269757575,5.4370321944988795,7.589349837176606,1.7329757752876809,3.0641922412190308,9.271863128513461,5.0,50.0,300.0,50.0
5,-7.442667500975056,2.2315458636124186,0.0,2.3728302755522432,5.247820323996823,7:42:47.386276,50,0.0031322481999142113,0.002542220493079572,0.002135277273817143,0.006863349788485966,3.1921227270776944,3.1817412502193507,2.2746942391825278,5.328450503116607,7.693554554983427,1.61200946301423,2.854660326761044,7.7029633465533145,5.0,50.0,300.0,50.0
6,-7.463775226517954,2.4932286593979054,0.0,2.0488357795545036,5.9258659839121695,7:17:14.856042,50,0.0025614191119271053,0.002387477390140752,0.0017540629447609663,0.006460640828104681,3.030036861996092,2.9346517603820312,2.1822411269782163,4.1074048888792625,6.875267016932713,2.3322585535613554,2.6445923838644783,4.837187049452541,5.0,50.0,300.0,50.0
7,-6.910784887995455,4.964116105559922,0.0,3.4189443288792085,6.259209886819268,9:30:47.079785,50,0.00452151848685424,0.0032381405903685436,0.003059781552945401,0.008927736297704388,3.659701756145526,2.801529410793373,2.591472923065022,5.829179198667202,7.891399893673452,1.3905527138697904,2.610739138676103,9.194888494201946,5.0,50.0,300.0,50.0
8,-7.312128750531641,4.27424723166405,0.0,2.5153362375432926,7.245961369688264,8:26:03.977063,50,0.003171165511583595,0.0025507848015715213,0.002103003728926847,0.007106770352537363,2.8456163425233347,3.0066127519953243,1.9238076021304393,1.0722894361981794,7.0236397752152895,2.3247329331251736,2.8769137312492505,3.6333091777185493,5.0,50.0,300.0,50.0
9,-6.743860198748328,6.227024314019371,0.0,3.785754486222259,6.4486689939388855,10:12:08.047437,50,0.00526709907506051,0.0035662479059634144,0.0032731366321065813,0.009659939628248515,3.9670644606396532,5.0742379670632705,2.935712022191984,9.244963960064721,8.522928788129846,1.4217541892924235,3.5046663735965797,9.96011271930954,5.0,50.0,300.0,50.0
10,-7.696900445770031,1.4380635658695626,0.0,1.763576649568524,4.362615800075463,6:19:43.825622,50,0.0023231465807114745,0.0023108691278408942,0.0016625677117887646,0.005594814737174349,3.2952949094787076,3.0967249777095196,2.3492309167763983,1.5970558375386714,7.617306593869328,1.6765411554359542,2.8532207762361272,7.275714090596855,5.0,50.0,300.0,50.0
11,-7.511158787878962,5.058033725589147,0.0,2.336220384488828,6.6512844542893275,9:44:41.891679,50,0.0030525573477230153,0.003047263252702408,0.002078010957438,0.008853394642142494,2.9726831221852343,3.0822214793335894,1.958586953209351,2.970545495115393,7.581467755272489,1.5729544310824073,3.366659471880433,7.868216072030136,5.0,50.0,300.0,50.0
12,-7.940755317570033,0.7404218649038897,0.0,1.5345471197944616,4.267169002069659,4:59:04.193414,50,0.0020087059912547375,0.0021144777953842776,0.0014105031125601422,0.005642471125135544,3.248019174024193,3.111562018537142,2.2136691901706067,7.482394516383499,7.596253438020744,1.6991734750337972,2.761846859172861,7.726075433299156,5.0,50.0,300.0,50.0
13,-7.185306876477417,3.0573279592853164,0.0,2.660301235447223,6.248865548714505,8:12:44.922921,50,0.003469740573465381,0.0026594214263518214,0.002246610699656702,0.007759317361921045,3.1224161110298714,3.0219586761224817,2.1937801587532206,1.2211948128029373,7.529926902478483,1.7860198990281724,2.7343826501988424,6.682048398822326,5.0,50.0,300.0,50.0
14,-6.796824159020253,4.727669342050664,0.0,3.4085328285152863,6.579070771521058,9:08:53.443806,50,0.0045211120460841485,0.002815142938177276,0.0027724693215865803,0.008973603784752449,3.3389870399023187,2.9790589132841947,2.396630522980041,3.7265834387190973,7.886595708320934,1.3076204388388195,3.252398059864233,8.273612014733402,5.0,50.0,300.0,50.0
15,-7.496449041691728,1.895591325335422,0.0,2.0100796552136946,5.32937569123039,7:14:37.697941,50,0.0025614398046993106,0.002239556321773506,0.0018408103859083882,0.005953917487720716,3.0092114498066658,2.953076301377519,2.168036799171652,4.875300106200538,7.149086635704152,2.06438140247045,3.1051984937517405,5.185796460883134,5.0,50.0,300.0,50.0
16,-7.800848229814849,1.1235482295706378,0.0,1.6253994685691353,5.26784820316925,5:19:37.025974,50,0.002084605574205665,0.002012740297648007,0.0014838050915170183,0.004044232210081056,2.982861815840774,3.2409066987720805,2.076444220634393,0.9137318367734161,7.248216403314271,1.9553373368944191,3.0310512555475695,1.3473966548320822,5.0,50.0,300.0,50.0
17,-7.324288228319781,2.583496966207532,0.0,2.5311453383512172,5.254247756000579,7:44:02.248053,50,0.0032886117363824935,0.0026663718319895353,0.002166146574058796,0.007418208935991987,3.267783817614278,2.9462039546294294,2.2759261714730243,4.784456572411173,7.425431808788328,1.81386038211852,2.9017527772098335,8.88420109921329,5.0,50.0,300.0,50.0
18,-7.586545125801039,2.210767496379293,0.0,2.0595206424150283,7.069649666804625,7:22:35.407898,50,0.0026217673981617333,0.0023991705136187803,0.001832821776703365,0.005365639701229009,2.846532523473868,3.275186105373604,1.9994780576368938,0.8540104149937738,7.195726826946975,2.052278298676457,3.2690442227287613,1.256153209756302,5.0,50.0,300.0,50.0
19,-7.261332644889175,2.8070764662118264,0.0,2.3591937795962656,7.096996875949414,8:00:08.211685,50,0.0030743431332052986,0.0025614046927268487,0.002151598724049812,0.007022287194755374,3.0145312401984796,3.2746235014101543,2.1943594476949784,2.7237718195433045,7.4381320655963625,1.856549039134733,3.2024061323974804,3.7141941292255627,5.0,50.0,300.0,50.0
20,-7.826768855325257,1.5277961620516987,0.0,1.8430837760983854,8.898497962051058,6:12:16.282670,50,0.002371323003844223,0.0022015907556175497,0.0016184698492142317,0.006750073672868981,3.028028063258838,3.0055176631226708,2.138469193101133,0.9600049216332951,7.2974066520835,1.8954506159015372,2.980507616400443,1.2670588641200498,5.0,50.0,300.0,50.0
