echoamplitude_injected,duration,SNR,echoamplitude_searched_new,echoamplitude_searched_old,echoamplitude_searched_new_error,echoamplitude_searched_old_error,echoamplitude_searched_new_error_up,echoamplitude_searched_new_error_down,echoamplitude_searched_old_error_up,echoamplitude_searched_old_error_down,echoamplitude_searched_new_min,echoamplitude_searched_new_max,echoamplitude_searched_old_min,echoamplitude_searched_old_max,log_likelihood_new,log_likelihood_old,log_likelihood_new_error,log_likelihood_old_error,log_likelihood_new_error_up,log_likelihood_new_error_down,log_likelihood_old_error_up,log_likelihood_old_error_down,normalized_echoamplitude_injected,normalized_echoamplitude_searched_new,normalized_echoamplitude_searched_old,normalized_echoamplitude_searched_new_min,normalized_echoamplitude_searched_new_max,normalized_echoamplitude_searched_old_min,normalized_echoamplitude_searched_old_max
0.25,0.3377777777777778,7.903014905798342,0.25144067796610164,0.25093220338983047,0.035593220338983045,0.03345762711864403,0.2186440677966101,0.2898305084745762,0.2186440677966101,0.28555932203389817,0.1627118644067796,0.3,0.1627118644067796,0.3,22.08859083292189,19.52624017049569,7.942610662227517,6.887027386169527,14.459051137177006,30.34427246163204,12.982394094305503,26.756448866644558,38.925950370031515,39.15012972628222,39.071527234844076,25.198555530571223,46.85944828977255,25.35117120320538,46.85944828977255
0.25,0.3555555555555556,7.985226371174969,0.24793220338983046,0.24727118644067794,0.027966101694915285,0.027966101694915285,0.2186440677966101,0.2745762711864407,0.2186440677966101,0.2745762711864407,0.1677966101694915,0.3,0.1728813559322033,0.3,21.56447139933908,19.1611332791034,6.1725416175609755,5.928044096465646,14.888854323588475,27.233937558710426,12.733993207044794,24.590081399976086,37.937400952702525,37.62370761518898,37.52357594963904,25.36627233907197,45.69192660674644,26.185845240605733,45.69192660674644
0.25,0.3733333333333333,8.316907169351403,0.24955932203389825,0.24940677966101688,0.030508474576271205,0.0330508474576271,0.2186440677966101,0.2796610169491525,0.2186440677966101,0.2847457627118643,0.1627118644067796,0.3,0.1627118644067796,0.3,24.3810285283426,21.972949523468333,7.614779932867636,7.565407738747957,16.513559863954097,31.74311972968937,15.002783758110768,30.13359923560668,37.02544769948909,36.961329692526405,36.93862350257563,24.12650226060905,44.63668530516748,24.12650226060905,44.63668530516748
0.25,0.3911111111111111,8.130600217059795,0.2539830508474576,0.25301694915254236,0.03050847457627115,0.03132203389830508,0.223728813559322,0.2847457627118643,0.21783050847457622,0.2804745762711864,0.1881355932203389,0.3,0.1779661016949152,0.3,23.980143658257177,19.97798696406835,7.223801115170966,6.687481844728464,16.685597346108302,31.133199576450235,12.549420664405025,25.924384353861953,36.17268130090118,36.746184545278155,36.60594549464256,27.22555344178055,43.47707251043654,25.77542494619439,43.47707251043654
0.25,0.4088888888888889,8.598624479970265,0.2518474576271186,0.2518474576271186,0.030915254237288137,0.03345762711864403,0.2186440677966101,0.2804745762711864,0.2186440677966101,0.28555932203389817,0.1932203389830508,0.3,0.1779661016949152,0.3,26.216826221709972,22.058868617977353,8.23566730130223,8.070502491261884,17.552163161841154,34.023497764445615,14.541421059871917,30.682426042395683,35.380199743315615,35.64172964252634,35.64118732373963,27.339620652629986,42.54339789176375,25.263754907004625,42.54339789176375
0.25,0.4266666666666666,8.882555234285546,0.24691525423728808,0.24757627118644066,0.030508474576271205,0.030915254237288137,0.2186440677966101,0.2796610169491525,0.2186440677966101,0.2804745762711864,0.147457627118644,0.3,0.1423728813559321,0.3,27.549019119230884,25.546043750017056,8.404102059879468,8.616242696355705,20.02625377439362,36.83445789415256,17.547938957044778,34.78042434975619,34.634094637341356,34.205536355495845,34.29722636262499,20.38553541519736,41.63493978473466,19.682585918121585,41.63493978473466
0.25,0.4444444444444444,8.956077882952375,0.24879661016949148,0.24864406779661014,0.028372881355932217,0.030508474576271205,0.2186440677966101,0.27538983050847454,0.2186440677966101,0.2796610169491525,0.1881355932203389,0.3,0.1881355932203389,0.3,28.841627885822515,25.57406762267448,8.435086460037997,7.715702380076113,19.942442254900392,36.812615174976386,17.42649592087347,32.8579006810257,33.9349452604102,33.77147967599499,33.75047921529083,25.536669086490125,41.09945650432798,25.536669086490125,41.09945650432798
0.25,0.4622222222222222,9.025642920841664,0.24777966101694912,0.2476779661016949,0.025830508474576283,0.025830508474576283,0.2229152542372881,0.2745762711864407,0.2229152542372881,0.2745762711864407,0.1728813559322033,0.3,0.1728813559322033,0.3,29.214533252218157,26.624693057854675,7.35872343114854,7.296660945485211,21.813939644858145,36.531386507155226,19.566081597379792,34.159403488350215,33.274738006464425,32.97872496071222,32.96492827786253,22.93546236790629,40.11186811914156,23.04796156868453,40.11186811914156
0.25,0.48,9.269538152627248,0.24879661016949148,0.2482881355932203,0.030508474576271205,0.026237288135593215,0.2186440677966101,0.2796610169491525,0.2229152542372881,0.27538983050847454,0.1881355932203389,0.3,0.1932203389830508,0.3,31.925488866320155,28.54451935567192,8.866306599870526,8.045308184330718,23.13622632890968,40.86883952865073,19.896772461844655,35.98738883050609,32.65335162819827,32.49450886698939,32.428309790378464,24.497107261030315,39.55535050293384,25.122620625880327,39.288518149341634
0.25,0.6,10.394154728770971,0.2537288135593219,0.2530677966101694,0.020745762711864416,0.023288135593220363,0.2338983050847457,0.27538983050847454,0.2330847457627118,0.2796610169491525,0.1932203389830508,0.3,0.1881355932203389,0.3,43.5112082546614,38.572900745035255,9.025783088690222,9.508997477032588,34.746984558238864,52.79855073561931,30.013921726510983,49.03191668057616,29.205613574138155,29.642921821470665,29.56587119895188,22.478261314803227,35.39996448385998,21.91145909239835,35.12384598589624
