echoamplitude_injected,duration,i,fmin,fmax,SNR,echoamplitude_searched_new,echoamplitude_searched_old,log_likelihood_new,log_likelihood_old,normalized_echoamplitude_injected,normalized_echoamplitude_searched_new,normalized_echoamplitude_searched_old
0.0,4,27,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,28,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,29,110.0,140.0,0.0,0.0203389830508474,0.0203389830508474,0.0841775321082827,0.0777382095163173,0.0,0.920093444499844,0.920093444499844
0.0,4,30,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,31,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,32,110.0,140.0,0.0,0.035593220338983,0.0406779661016949,0.8007232840186452,0.9345776054869795,0.0,1.6038509904502036,1.8329725605145184
0.0,4,33,110.0,140.0,0.0,0.0101694915254237,0.0254237288135593,0.0221207349354066,0.2358848135813128,0.0,0.4606080782253002,1.1515201955632506
0.0,4,34,110.0,140.0,0.0,0.035593220338983,0.035593220338983,0.4516536457924666,0.5951088159053154,0.0,1.622356508953021,1.622356508953021
0.0,4,35,110.0,140.0,0.0,0.0508474576271186,0.0406779661016949,1.9475245521178743,1.1297914138673315,0.0,2.3263773103798377,1.8611018483038704
0.0,4,36,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,37,110.0,140.0,0.0,0.0,0.0203389830508474,0.0,0.0487451969425674,0.0,0.0,0.9187566298221856
0.0,4,38,110.0,140.0,0.0,0.0050847457627118,0.0101694915254237,0.0009669202323814,0.0101764928082035,0.0,0.2299364831237585,0.4598729662475171
0.0,4,39,110.0,140.0,0.0,0.0152542372881355,0.0152542372881355,0.0410372918066324,0.0447779660305331,0.0,0.6873703847537431,0.6873703847537431
0.0,4,40,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,41,110.0,140.0,0.0,0.0,0.0152542372881355,0.0,0.0516676671836559,0.0,0.0,0.69311892164961
0.0,4,42,110.0,140.0,0.0,0.0152542372881355,0.0,0.0312243731409202,0.0,0.0,0.6883256222116539,0.0
0.0,4,43,110.0,140.0,0.0,0.0305084745762711,0.0254237288135593,0.2296359278380521,0.1307963438476489,0.0,1.3829714792239884,1.152476232686657
0.0,4,44,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,45,110.0,140.0,0.0,0.0254237288135593,0.0305084745762711,0.1554593024150034,0.2952218907466241,0.0,1.151766720007865,1.382120064009438
0.0,4,46,110.0,140.0,0.0,0.0101694915254237,0.0254237288135593,0.0050542675030589,0.1277282400808778,0.0,0.4611657857707926,1.1529144644269818
0.0,4,47,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,48,110.0,140.0,0.0,0.0,0.0101694915254237,0.0,0.0104833506096061,0.0,0.0,0.4574765720228894
0.0,4,49,110.0,140.0,0.0,0.0,0.0101694915254237,0.0,0.0078092035702211,0.0,0.0,0.4599800675974036
0.0,4,50,110.0,140.0,0.0,0.0203389830508474,0.0152542372881355,0.1711109492824182,0.0408143543248021,0.0,0.920409039202871,0.6903067794021532
0.0,4,51,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,52,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,53,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,54,110.0,140.0,0.0,0.0203389830508474,0.0254237288135593,0.1423211442359584,0.2402211224521564,0.0,0.9189941444987416,1.1487426806234269
0.0,4,55,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,56,110.0,140.0,0.0,0.0406779661016949,0.0406779661016949,1.2249674653327185,1.285262640549781,0.0,1.8269580836998849,1.8269580836998849
0.0,4,57,110.0,140.0,0.0,0.0254237288135593,0.0254237288135593,0.2472184557962262,0.1500327822789046,0.0,1.1549742515584278,1.1549742515584278
0.0,4,58,110.0,140.0,0.0,0.0,0.0152542372881355,0.0,0.0246348563543715,0.0,0.0,0.6903251344157727
0.0,4,59,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,60,110.0,140.0,0.0,0.0254237288135593,0.0406779661016949,0.2277932496079401,0.7702836510746526,0.0,1.145111067096915,1.832177707355064
0.0,4,61,110.0,140.0,0.0,0.0254237288135593,0.0152542372881355,0.1847503135618434,0.0249939402929119,0.0,1.1458054605845989,0.6874832763507592
0.0,4,62,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,63,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,64,110.0,140.0,0.0,0.0,0.0152542372881355,0.0,0.0290184834990817,0.0,0.0,0.6881263209669103
0.0,4,65,110.0,140.0,0.0,0.0610169491525423,0.0610169491525423,3.6070930888555655,3.8739505496647215,0.0,2.7472659532716914,2.7472659532716914
0.0,4,66,110.0,140.0,0.0,0.0254237288135593,0.0305084745762711,0.1496650449683171,0.2279047875354679,0.0,1.152188582743474,1.3826262992921687
0.0,4,67,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,68,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,69,110.0,140.0,0.0,0.0254237288135593,0.0254237288135593,0.2398609281381782,0.1303899424938712,0.0,1.1524304616124297,1.1524304616124297
0.0,4,70,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,71,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,72,110.0,140.0,0.0,0.0406779661016949,0.0406779661016949,0.9799998016895248,0.7334261310945313,0.0,1.8452092242487508,1.8452092242487508
0.0,4,73,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,74,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,75,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,76,110.0,140.0,0.0,0.0406779661016949,0.0406779661016949,1.068954330320133,1.0305011176846852,0.0,1.8491816521640312,1.8491816521640312
0.0,4,77,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,78,110.0,140.0,0.0,0.0101694915254237,0.0152542372881355,0.0070768016442806,0.0353390802773369,0.0,0.4649308144573831,0.6973962216860746
0.0,4,79,110.0,140.0,0.0,0.0305084745762711,0.0203389830508474,0.2901884730840694,0.069223716234723,0.0,1.379947440494156,0.9199649603294372
0.0,4,80,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,81,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,82,110.0,140.0,0.0,0.0203389830508474,0.0,0.1064830291765314,0.0,0.0,0.9211084407111834,0.0
0.0,4,83,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,84,110.0,140.0,0.0,0.0254237288135593,0.0254237288135593,0.5039664278215081,0.4298528159810112,0.0,1.1443102054936911,1.1443102054936911
0.0,4,85,110.0,140.0,0.0,0.035593220338983,0.0254237288135593,0.4536953508680507,0.2068411912777464,0.0,1.6105082540998432,1.1503630386427453
0.0,4,86,110.0,140.0,0.0,0.0050847457627118,0.0203389830508474,0.0009931795441677,0.10758894523334,0.0,0.2287343478894986,0.9149373915579948
0.0,4,87,110.0,140.0,0.0,0.0305084745762711,0.0305084745762711,0.2696158437694794,0.2843262261859691,0.0,1.3775026381868682,1.3775026381868682
0.0,4,88,110.0,140.0,0.0,0.0254237288135593,0.0,0.1570109924464701,0.0,0.0,1.1543074804451323,0.0
0.0,4,89,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,90,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,91,110.0,140.0,0.0,0.0,0.0203389830508474,0.0,0.0343819934057534,0.0,0.0,0.9173132238608448
0.0,4,92,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,93,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,94,110.0,140.0,0.0,0.0203389830508474,0.0152542372881355,0.0630304242974461,0.0332189548473122,0.0,0.9214469281013282,0.6910851960759962
0.0,4,95,110.0,140.0,0.0,0.035593220338983,0.0305084745762711,0.4898501232642116,0.2970931709727763,0.0,1.611275936773198,1.3810936600913126
0.0,4,96,110.0,140.0,0.0,0.0,0.0152542372881355,0.0,0.027970304779989,0.0,0.0,0.6917035977941627
0.0,4,97,110.0,140.0,0.0,0.0305084745762711,0.035593220338983,0.2836267535243748,0.5776889475822171,0.0,1.3865418419555875,1.6176321489481853
0.0,4,98,110.0,140.0,0.0,0.0,0.0152542372881355,0.0,0.0229237027070744,0.0,0.0,0.6893984184756659
0.0,4,99,110.0,140.0,0.0,0.0457627118644067,0.0559322033898305,1.6572080298979803,2.6975581675650138,0.0,2.07767408787256,2.539379440733128
0.0,10,0,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,1,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,2,110.0,140.0,0.0,0.0203389830508474,0.0508474576271186,0.1059791373458613,1.2203143274507344,0.0,0.5838066827941901,1.4595167069854753
0.0,10,3,110.0,140.0,0.0,0.0050847457627118,0.0,0.0001254125067713,0.0,0.0,0.144997386790732,0.0
0.0,10,4,110.0,140.0,0.0,0.0152542372881355,0.0305084745762711,0.0419501702840262,0.1825339145026373,0.0,0.4338461012501673,0.8676922025003347
0.0,10,5,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,6,110.0,140.0,0.0,0.0,0.0457627118644067,0.0,0.8260598559365928,0.0,0.0,1.2968053241065578
0.0,10,7,110.0,140.0,0.0,0.0,0.0152542372881355,0.0,0.0121768445734822,0.0,0.0,0.4365735292864583
0.0,10,8,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,9,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,10,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,11,110.0,140.0,0.0,0.0406779661016949,0.0254237288135593,0.9132309968241218,0.0729711394023072,0.0,1.1701954292903105,0.7313721433064438
0.0,10,12,110.0,140.0,0.0,0.0,0.0305084745762711,0.0,0.1580048200801883,0.0,0.0,0.8825126622883255
0.0,10,13,110.0,140.0,0.0,0.0,0.0203389830508474,0.0,0.0229139706451428,0.0,0.0,0.5819446528556479
0.0,10,14,110.0,140.0,0.0,0.0254237288135593,0.0305084745762711,0.1426398276101737,0.0861272079463162,0.0,0.7293398414512421,0.8752078097414905
0.0,10,15,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,16,110.0,140.0,0.0,0.0254237288135593,0.0406779661016949,0.286212657784814,0.7178551190956504,0.0,0.7272519013537259,1.163603042165961
0.0,10,17,110.0,140.0,0.0,0.0,0.0203389830508474,0.0,0.049111595941579,0.0,0.0,0.5810209535297488
0.0,10,18,110.0,140.0,0.0,0.0,0.0610169491525423,0.0,2.548214006241116,0.0,0.0,1.7460971488466197
0.0,10,19,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,20,110.0,140.0,0.0,0.0254237288135593,0.0203389830508474,0.1855083204108977,0.0332917820128582,0.0,0.728214746885943,0.5825717975087544
0.0,10,21,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,22,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,23,110.0,140.0,0.0,0.035593220338983,0.0,0.6101228047418745,0.0,0.0,1.0120207784088218,0.0
0.0,10,24,110.0,140.0,0.0,0.035593220338983,0.0254237288135593,0.6802046037048782,0.1324706135906839,0.0,1.014181688638583,0.7244154918847022
0.0,10,25,110.0,140.0,0.0,0.035593220338983,0.0305084745762711,0.8005600585744399,0.1477641073631703,0.0,1.0166007506172017,0.8713720719576015
0.0,10,26,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,27,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,28,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,29,110.0,140.0,0.0,0.0,0.0203389830508474,0.0,0.0496146827054974,0.0,0.0,0.5819182832313117
0.0,10,30,110.0,140.0,0.0,0.0,0.0254237288135593,0.0,0.0438350127789516,0.0,0.0,0.7237055570844997
0.0,10,31,110.0,140.0,0.0,0.0101694915254237,0.0,0.0107357501571772,0.0,0.0,0.2893649947209681,0.0
0.0,10,32,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,33,110.0,140.0,0.0,0.0305084745762711,0.0,0.4041720210715985,0.0,0.0,0.8738371840008838,0.0
0.0,10,34,110.0,140.0,0.0,0.0305084745762711,0.0305084745762711,0.4070785060255132,0.1853983931158798,0.0,0.8795244749134873,0.8795244749134873
0.0,10,35,110.0,140.0,0.0,0.0508474576271186,0.0457627118644067,2.800975630245554,0.7552396584921226,0.0,1.4713158417949348,1.3241842576154417
0.0,10,36,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,37,110.0,140.0,0.0,0.0101694915254237,0.0,0.0035480640722857,0.0,0.0,0.2905214784357693,0.0
0.0,10,38,110.0,140.0,0.0,0.0152542372881355,0.0406779661016949,0.0273406255321783,0.568820767241621,0.0,0.4362863471924132,1.1634302591797687
0.0,10,39,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,40,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,41,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,42,110.0,140.0,0.0,0.0,0.0152542372881355,0.0,0.0128415379685952,0.0,0.0,0.4353200014351022
0.0,10,43,110.0,140.0,0.0,0.0203389830508474,0.0,0.0550455114045003,0.0,0.0,0.5830471867658533,0.0
0.0,10,44,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,45,110.0,140.0,0.0,0.0203389830508474,0.0,0.0874953181130241,0.0,0.0,0.5827989084989523,0.0
0.0,10,46,110.0,140.0,0.0,0.0,0.0254237288135593,0.0,0.0981705321884378,0.0,0.0,0.7291788062571852
0.0,10,47,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,48,110.0,140.0,0.0,0.0,0.0305084745762711,0.0,0.2390739684571514,0.0,0.0,0.8679356605772863
0.0,10,49,110.0,140.0,0.0,0.0,0.035593220338983,0.0,0.246874057913949,0.0,0.0,1.0183369743797277
0.0,10,50,110.0,140.0,0.0,0.0254237288135593,0.0203389830508474,0.4344876183006907,0.0735930166120316,0.0,0.7275971687399544,0.5820777349919635
0.0,10,51,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,52,110.0,140.0,0.0,0.0,0.0457627118644067,0.0,0.7086745789007718,0.0,0.0,1.2975371374503362
0.0,10,53,110.0,140.0,0.0,0.0050847457627118,0.0,0.0009233174104674,0.0,0.0,0.1458068611151566,0.0
0.0,10,54,110.0,140.0,0.0,0.035593220338983,0.0305084745762711,1.1947768053661,0.2105353071335901,0.0,1.017179662281774,0.8718682819558062
0.0,10,55,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,56,110.0,140.0,0.0,0.0305084745762711,0.0203389830508474,0.7535317066251301,0.0750241892469801,0.0,0.8666216639527772,0.5777477759685181
0.0,10,57,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,58,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,59,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,60,110.0,140.0,0.0,0.0,0.0152542372881355,0.0,0.0126282434879893,0.0,0.0,0.4344358711653247
0.0,10,61,110.0,140.0,0.0,0.0406779661016949,0.0508474576271186,1.0586578068089731,1.4158995907926843,0.0,1.1594645438851798,1.449330679856475
0.0,10,62,110.0,140.0,0.0,0.0203389830508474,0.0152542372881355,0.1055456446130393,0.0044960349366862,0.0,0.579462426582716,0.4345968199370369
0.0,10,63,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,64,110.0,140.0,0.0,0.0152542372881355,0.0,0.0204082820326526,0.0,0.0,0.4352108041471939,0.0
0.0,10,65,110.0,140.0,0.0,0.0406779661016949,0.0406779661016949,1.1616134570774337,0.4604498338765545,0.0,1.158497767413069,1.158497767413069
0.0,10,66,110.0,140.0,0.0,0.0,0.0457627118644067,0.0,0.5067200227448873,0.0,0.0,1.311889725566519
0.0,10,67,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,68,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,69,110.0,140.0,0.0,0.0152542372881355,0.035593220338983,0.0138191440991177,0.2671267001177818,0.0,0.437315295512511,1.020402356195859
0.0,10,70,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,71,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,72,110.0,140.0,0.0,0.0305084745762711,0.0508474576271186,0.3694997604890412,0.9602387531934676,0.0,0.8752341823432186,1.4587236372386976
0.0,10,73,110.0,140.0,0.0,0.0,0.0203389830508474,0.0,0.0248856503331367,0.0,0.0,0.5790270590246254
0.0,10,74,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,75,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,76,110.0,140.0,0.0,0.0406779661016949,0.0050847457627118,0.9391799103531302,7.50949116201105e-05,0.0,1.169585594341068,0.1461981992926335
0.0,10,77,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,78,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,79,110.0,140.0,0.0,0.0152542372881355,0.0,0.0275518765143936,0.0,0.0,0.4364177815852658,0.0
0.0,10,80,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,81,110.0,140.0,0.0,0.0,0.035593220338983,0.0,0.2550999373781782,0.0,0.0,1.0220784829519745
0.0,10,82,110.0,140.0,0.0,0.0,0.0152542372881355,0.0,0.0036758734310079,0.0,0.0,0.4369297076454246
0.0,10,83,110.0,140.0,0.0,0.0,0.0101694915254237,0.0,0.0073112354240389,0.0,0.0,0.2920039548183006
0.0,10,84,110.0,140.0,0.0,0.0203389830508474,0.035593220338983,0.1536872398179132,0.4793945111187234,0.0,0.5789798931149596,1.013214812951179
0.0,10,85,110.0,140.0,0.0,0.0050847457627118,0.0508474576271186,0.000802074736345,1.2214508083317686,0.0,0.1455055342423183,1.4550553424231838
0.0,10,86,110.0,140.0,0.0,0.0101694915254237,0.0305084745762711,0.0024400741918364,0.1909802351046364,0.0,0.2893213440422342,0.8679640321267025
0.0,10,87,110.0,140.0,0.0,0.0305084745762711,0.0406779661016949,0.4546962501094157,0.3417452306135227,0.0,0.8712022234856369,1.161602964647516
0.0,10,88,110.0,140.0,0.0,0.0,0.0203389830508474,0.0,0.0264569920292802,0.0,0.0,0.5840744764290947
0.0,10,89,110.0,140.0,0.0,0.0,0.0203389830508474,0.0,0.0309339834643788,0.0,0.0,0.5789194100911335
0.0,10,90,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,91,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,92,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,93,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,94,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,95,110.0,140.0,0.0,0.0254237288135593,0.0610169491525423,0.1636186080555969,2.2769838617071803,0.0,0.7278420093855642,1.7468208225253543
0.0,10,96,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,97,110.0,140.0,0.0,0.0254237288135593,0.0559322033898305,0.1781015126532492,1.4703627051420445,0.0,0.7308326711916312,1.6078318766215889
0.0,10,98,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,99,110.0,140.0,0.0,0.0457627118644067,0.0457627118644067,1.3935201209382455,0.7066221976458518,0.0,1.31417026957797,1.31417026957797
0.0,50,0,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,50,1,110.0,140.0,0.0,0.0,0.0457627118644067,0.0,0.2486086628520539,0.0,0.0,0.5809871390259269
0.0,50,2,110.0,140.0,0.0,0.0,0.0152542372881355,0.0,0.0038381989507532,0.0,0.0,0.1958086459232021
0.0,50,3,110.0,140.0,0.0,0.0305084745762711,0.071186440677966,0.4139389552506327,1.4384971959074793,0.0,0.3890519498890352,0.9077878830744156
0.0,50,4,110.0,140.0,0.0,0.0101694915254237,0.0,0.0143762507731376,0.0,0.0,0.1293516305464196,0.0
0.0,50,5,110.0,140.0,0.0,0.035593220338983,0.0,0.5208226355233929,0.0,0.0,0.4572195529827598,0.0
0.0,50,6,110.0,140.0,0.0,0.0,0.0864406779661016,0.0,2.7924975410352078,0.0,0.0,1.0954156987794668
0.0,50,7,110.0,140.0,0.0,0.0,0.0508474576271186,0.0,0.4037555705060813,0.0,0.0,0.6507551080914283
0.0,50,8,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,50,9,110.0,140.0,0.0,0.0,0.0610169491525423,0.0,0.6623268367001504,0.0,0.0,0.7768640515755112
0.0,50,10,110.0,140.0,0.0,0.0152542372881355,0.0,0.0269170383441539,0.0,0.0,0.1951362516910648,0.0
0.0,50,11,110.0,140.0,0.0,0.0305084745762711,0.0,0.221381222693854,0.0,0.0,0.392492408394776,0.0
0.0,50,12,110.0,140.0,0.0,0.0203389830508474,0.0508474576271186,0.070304055056592,0.4776174579701042,0.0,0.2631193708823064,0.6577984272057662
0.0,50,13,110.0,140.0,0.0,0.0,0.0610169491525423,0.0,0.7367488252950593,0.0,0.0,0.780783354513367
0.0,50,14,110.0,140.0,0.0,0.035593220338983,0.0203389830508474,0.3989787143264007,0.0141487036517296,0.0,0.4566342065900082,0.2609338323371475
0.0,50,15,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,50,16,110.0,140.0,0.0,0.0203389830508474,0.071186440677966,0.087575590344317,1.2820719188578504,0.0,0.2601754010318093,0.9106139036113324
0.0,50,17,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,50,18,110.0,140.0,0.0,0.0203389830508474,0.0813559322033898,0.1134935273106056,2.269144011686361,0.0,0.2602953631517266,1.0411814526069063
0.0,50,19,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,50,20,110.0,140.0,0.0,0.0101694915254237,0.0813559322033898,0.0028392990052331,2.545608498947832,0.0,0.1302679222274166,1.0421433778193328
0.0,50,21,110.0,140.0,0.0,0.0101694915254237,0.0,0.0089993274549075,0.0,0.0,0.1297812633333193,0.0
0.0,50,22,110.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
