echoamplitude_injected,duration,SNR,echoamplitude_searched_new,echoamplitude_searched_old,echoamplitude_searched_new_error,echoamplitude_searched_old_error,echoamplitude_searched_new_error_up,echoamplitude_searched_new_error_down,echoamplitude_searched_old_error_up,echoamplitude_searched_old_error_down,echoamplitude_searched_new_min,echoamplitude_searched_new_max,echoamplitude_searched_old_min,echoamplitude_searched_old_max,log_likelihood_new,log_likelihood_old,log_likelihood_new_error,log_likelihood_old_error,log_likelihood_new_error_up,log_likelihood_new_error_down,log_likelihood_old_error_up,log_likelihood_old_error_down,normalized_echoamplitude_injected,normalized_echoamplitude_searched_new,normalized_echoamplitude_searched_old,normalized_echoamplitude_searched_new_min,normalized_echoamplitude_searched_new_max,normalized_echoamplitude_searched_old_min,normalized_echoamplitude_searched_old_max
0.15,200,10.966071471198658,0.15321355932203384,0.15494237288135587,0.015254237288135547,0.021681355932203397,0.1388135593220339,0.169322033898305,0.136128813559322,0.1794915254237288,0.1205084745762711,0.185593220338983,0.09,0.21,51.679032260039314,8.187501824882146,11.561401977010284,4.0547205566328,40.93841227476135,64.06121622878192,4.456300988481164,12.565742101746764,0.9597258506903485,0.9802058163061871,0.9913662289234767,0.7697756993904465,1.1788690410181666,0.5736388050501423,1.3450181863374069
0.15,500,10.976229404391631,0.1536610169491525,0.14892203389830505,0.013220338983050861,0.03254237288135595,0.1408474576271186,0.1672881355932203,0.1164406779661016,0.1815254237288135,0.1225423728813559,0.1835593220338983,0.09,0.21,52.11041350854371,3.528902229787546,9.596483140581817,2.557086599668021,42.928219559881484,62.12118584104512,1.0252641767121378,6.139437376048179,0.6069838407219211,0.6217673060054699,0.6026150515992602,0.4931131011435246,0.7398714801098812,0.3626754575625052,0.849894510010214
0.2,4,14.4520722679522,0.20168135593220335,0.20208813559322028,0.01491525423728815,0.0135593220338983,0.1850847457627118,0.2149152542372881,0.1877966101694915,0.2149152542372881,0.1742372881355932,0.2447457627118643,0.1688135593220339,0.2447457627118643,93.65602630868632,88.39156258555988,14.633472008363242,13.997866691180306,78.23754373341775,107.50448775014424,74.0504866140396,102.04621999640021,9.048484077951436,9.123997614699013,9.14240686438697,7.870321841406721,11.028384905762351,7.694605156748615,11.028384905762351
0.2,10,14.855509928079274,0.2037152542372881,0.20447457627118634,0.012203389830508504,0.0135593220338983,0.1905084745762711,0.2149152542372881,0.1905084745762711,0.2176271186440677,0.1715254237288135,0.2338983050847457,0.1688135593220339,0.2338983050847457,101.48080547734986,80.35505191629159,13.546811106613312,12.331797476678616,87.54749020330975,114.64111241653637,68.477628930518,93.14122388387523,5.722724133713716,5.828778623376066,5.850476423293242,4.900128936283308,6.702187447737951,4.822656542033771,6.702187447737951
0.2,50,14.608378213541178,0.2034711864406779,0.2034711864406779,0.012420338983050824,0.016271186440677946,0.19278644067796605,0.2176271186440677,0.1877966101694915,0.2203389830508474,0.1661016949152542,0.2393220338983051,0.1525423728813559,0.2366101694915254,97.71551015611595,48.316607087250276,13.801248060524344,11.05202837394954,85.36004807584327,112.96254419689195,37.637833048953965,59.741889796853044,2.5592706817046205,2.603564453779005,2.603591812612542,2.1220401135492533,3.050420678630461,1.9488123491778853,3.0237475437970467
0.2,100,14.635183761821803,0.20398644067796604,0.2041491525423728,0.0135593220338983,0.017627118644067796,0.1905084745762711,0.2176271186440677,0.1850847457627118,0.2203389830508474,0.1742372881355932,0.2338983050847457,0.1525423728813559,0.247457627118644,98.5265099424897,33.28858441187733,15.054383731362734,8.528872202646104,83.51896572513046,113.62773318785592,24.61027991583656,41.66802432112877,1.8096768304300688,1.8456311168778694,1.8470860425582472,1.5739962376588836,2.108097426348811,1.3780122703239257,2.2303059728038144
0.2,200,14.621428628264882,0.2031728813559322,0.20509830508474572,0.016271186440677946,0.021694915254237293,0.1877966101694915,0.2203389830508474,0.1850847457627118,0.2284745762711864,0.1715254237288135,0.2366101694915254,0.1471186440677966,0.2528813559322034,97.62198115314327,21.082244763322347,15.859740826969684,7.122881952733484,82.92925874903422,114.64874040297359,14.71643876478,28.962202670246967,1.2796344675871316,1.299852213151366,1.3122470603357812,1.0956582387948408,1.502923453206722,0.9397542996777885,1.6196667748308404
0.2,500,14.634972539188846,0.20368813559322027,0.20103050847457624,0.012420338983050824,0.02440677966101694,0.19278644067796605,0.2176271186440677,0.1769491525423728,0.2257627118644067,0.1715254237288135,0.2338983050847457,0.12,0.2799999999999999,98.28925062603794,9.599884474682437,12.71254141188065,4.267386663918051,85.95608483398175,111.38116765774305,5.371975640969262,13.906748968805365,0.8093117876292283,0.824203446786068,0.8134592341385529,0.6929174903109963,0.9427725231317046,0.4867378232076578,1.1220571624702171
0.25,4,18.06509033494025,0.251864406779661,0.2521016949152542,0.015254237288135589,0.0138305084745763,0.2347457627118644,0.2652542372881356,0.23759322033898297,0.2652542372881356,0.2211864406779661,0.2957627118644068,0.2177966101694915,0.2957627118644068,151.5326135081403,143.66895709039042,18.628956720183183,18.2593733727865,132.14297924059585,169.40089268096222,125.16970431588288,161.68845106145588,11.310605097439291,11.394402881384426,11.405105149412762,10.081786877065204,13.327237992074313,9.927276733355392,13.327237992074313
0.25,10,18.56938741009909,0.2538983050847457,0.25440677966101694,0.011864406779661038,0.0135593220338983,0.2415254237288135,0.2652542372881356,0.2415254237288135,0.2686440677966101,0.2211864406779661,0.2822033898305084,0.2211864406779661,0.285593220338983,163.24868687579163,136.08780800490928,16.858885576548488,16.15536202003637,146.26203334899373,179.9798045020907,120.71865059090653,153.02937463097928,7.153405167142147,7.264693622608118,7.279205027081804,6.318842155977983,8.086334855422963,6.2936886351810575,8.183468006839457
0.25,50,18.260472766926473,0.2536949152542373,0.25355932203389825,0.0135593220338983,0.015254237288135603,0.2415254237288135,0.2686440677966101,0.2381355932203389,0.2686440677966101,0.2177966101694915,0.2889830508474576,0.2076271186440678,0.285593220338983,157.3681851844546,90.44116276112793,17.26387424929706,15.135272568490251,141.6284518350497,176.15620033364382,75.65752105276796,105.92806618974846,3.1990883521307762,3.2462391032879605,3.244530379045805,2.7824709652150927,3.683404572992165,2.6525501419365667,3.6497239335945726
0.25,100,18.293979702277255,0.25413559322033896,0.2542372881355932,0.015254237288135603,0.015525423728813562,0.2381355932203389,0.2686440677966101,0.23759322033898297,0.2686440677966101,0.2245762711864407,0.285593220338983,0.2110169491525423,0.2957627118644068,158.53776340747655,66.06574868018662,19.449247877941716,11.907402785494373,139.06081497702047,177.9593107329039,54.24284133987015,78.05764691085889,2.2620960380375856,2.29940113597025,2.30029903491201,2.02874028686578,2.574017509708512,1.9062503072814303,2.6656739195497647
0.25,200,18.2767857853311,0.25328813559322033,0.2548474576271186,0.015254237288135603,0.01722033898305085,0.2381355932203389,0.2686440677966101,0.23759322033898297,0.2720338983050847,0.2245762711864407,0.285593220338983,0.2042372881355932,0.2957627118644068,157.31483034242842,43.76329839764588,20.274946272776603,10.736983598651278,138.15640671659455,178.70629926214775,33.913304865273176,55.38727206257573,1.5995430844839142,1.6204955729660169,1.6305334742714146,1.4344566201149729,1.814058752616996,1.304612823861446,1.8943153633242733
0.25,500,18.293715673986057,0.25389830508474576,0.25179661016949145,0.0135593220338983,0.020338983050847442,0.2415254237288135,0.2686440677966101,0.2313559322033898,0.2720338983050847,0.2245762711864407,0.285593220338983,0.173728813559322,0.3296610169491525,158.23916858716478,21.244550670467767,15.817669443050136,6.1413922623042065,143.17168379581346,174.80702268191374,14.993209555610562,27.275994080218975,1.0116397345365353,1.0273807638553032,1.0188799505209045,0.9036996666876488,1.1511389141137118,0.7046698711692785,1.3210660901964724
0.3,4,21.6781084019283,0.30183050847457626,0.30207457627118645,0.014237288135593246,0.014562711864406802,0.2857627118644067,0.3142372881355932,0.2857627118644067,0.3148881355932203,0.2735593220338983,0.3467796610169491,0.2694915254237288,0.3467796610169491,222.71178304042806,212.08147967289904,22.147299087121013,22.57098654320106,199.62808591673485,243.92268409097687,189.53483526964828,234.6768083560504,13.57272611692715,13.655062853514558,13.666033586216553,12.3567115292125,15.62609107838627,12.283556424930016,15.62609107838627
0.3,10,22.283264892118904,0.30386440677966103,0.3043525423728814,0.012203389830508504,0.014237288135593246,0.2898305084745762,0.3142372881355932,0.2898305084745762,0.3183050847457627,0.2735593220338983,0.3345762711864407,0.2735593220338983,0.3345762711864407,239.0520962448383,206.5017571320345,19.904292148180787,19.609657679025716,219.39876856491895,259.2073528612805,186.9847357863835,226.20405114443494,8.584086200570574,8.694409990139826,8.70837108383463,7.783918357994044,9.587042044807768,7.783918357994044,9.587042044807768
0.3,50,21.91256732031177,0.30362033898305085,0.30341694915254236,0.012528813559322005,0.014562711864406802,0.2932474576271187,0.3183050847457627,0.2891796610169491,0.3183050847457627,0.2654237288135593,0.3386440677966101,0.2572881355932203,0.3345762711864407,230.60305461015741,147.29899071964374,20.503166419472038,18.36558238155699,211.84081547015694,252.84714830910102,128.86297996442553,165.59414472753951,3.838906022556931,3.885105027059641,3.8825243524163655,3.390933487569521,4.316388467353868,3.286996828946701,4.264539957235503
0.3,100,21.952775642732703,0.30410847457627116,0.30418983050847453,0.014237288135593246,0.016271186440677987,0.2898305084745762,0.3183050847457627,0.2857627118644067,0.3183050847457627,0.2776271186440678,0.3345762711864407,0.2654237288135593,0.3427118644067796,232.1780244562421,112.86244646314361,23.011713459251112,16.272066987124525,209.03389259336242,255.05731951186465,95.99025750651718,128.53439148076623,2.714515245645103,2.7515769550172315,2.752276060808933,2.507848583691022,3.015495883777212,2.3977413503636305,3.088821011650214
0.3,200,21.932142942397313,0.30337627118644067,0.30463728813559315,0.014237288135593246,0.016271186440677987,0.2898305084745762,0.3183050847457627,0.2857627118644067,0.3183050847457627,0.2735593220338983,0.3386440677966101,0.2613559322033898,0.3386440677966101,230.61285880832284,78.26583138693282,24.50730876815868,13.020449082541752,207.09314842171267,256.10776595803003,65.23518515146328,91.27608331654679,1.9194517013806967,1.940965890043935,1.9490813737533355,1.7473305546155218,2.1510322775838326,1.669471348045103,2.1693922630789624
0.3,500,21.952458808783263,0.30370169491525423,0.30272542372881356,0.014237288135593246,0.018630508474576285,0.2898305084745762,0.3183050847457627,0.2851118644067796,0.3223728813559322,0.2735593220338983,0.3345762711864407,0.2369491525423728,0.3711864406779661,231.81861997755342,40.4289435641934,18.714109202845478,8.170943783168013,213.92530400958108,251.35352241527204,31.74012034725321,48.08200791358924,1.2139676814438423,1.228912042796468,1.2249671716215582,1.1008084996482004,1.3485746091753514,0.9611009559947818,1.4874728727662083
0.35,4,25.29112646891635,0.3518983050847456,0.3518983050847456,0.01661016949152541,0.014616949152542358,0.3333898305084745,0.3666101694915253,0.3373762711864406,0.3666101694915253,0.3238983050847457,0.3950847457627118,0.3191525423728813,0.3950847457627118,307.11647975202413,293.66890019439035,26.01313840622592,26.600224171454556,280.0512987934655,332.07757560591733,267.18986215980135,320.39031050271046,15.834847136415007,15.92021359294639,15.920161373172101,14.630530193509964,17.80274599399726,14.547130030278757,17.80274599399726
