i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
39,-7.759544446375975,1.1402037129774794,0.0,1.690059141099363,5.5258398084319325,4:51:18.050314,50,0.002197035979414137,0.0021891318253398286,0.0015078766111106736,0.00570979285392785,2.967627958511287,3.177082034457389,2.0843488399701435,3.00414572958668,7.420302954713053,1.8847793781507374,3.15011072275112,4.149728518686439,5.0,50.0,300.0,50.0
40,-7.620678205909648,1.6608583367170844,0.0,1.8382140625514125,5.261465097395751,6:11:48.557368,50,0.0023658704701016945,0.002247898050738769,0.0016513665796318226,0.006624684511999231,3.0577122131917687,3.005858366218072,2.2169923937731504,2.6667940828290937,7.2754162739082044,1.97749183071085,2.9111968578614515,7.025155900676543,5.0,50.0,300.0,50.0
41,-7.4427351352961315,2.63773442194423,0.0,2.628701379431372,5.9215333245662745,7:58:58.572544,50,0.0034294454552624585,0.0026975838653269385,0.00232493708739876,0.007071342276502317,3.2372715935460716,3.0257038717875195,2.2952400738049503,3.3677951396155805,7.477703148149586,1.759215356418447,2.5432260987271045,6.142887936502914,5.0,50.0,300.0,50.0
42,-7.607004297000367,1.9072766506217438,0.0,1.6320484884044222,7.018733493696422,5:44:33.647805,50,0.0021053879466284044,0.0021246101624363394,0.001488341145555371,0.005937256453870388,3.072544757575533,3.011554120495419,2.1567917288074523,1.7317428547767832,7.274141316391095,1.9586766806833218,3.1470092867761634,2.1922867757695212,5.0,50.0,300.0,50.0
43,-6.524165496207536,5.144625366495884,0.0,4.127491579703784,7.34716683974159,8:31:04.149209,50,0.005248766982706324,0.0025383397475599962,0.00298813412092752,0.009621456315883027,2.8818957242261476,2.9640138880181794,1.9723723717472281,0.46981737339434826,7.129691706604996,1.9826694824986468,2.520912310677942,7.671534219852379,5.0,50.0,300.0,50.0
44,-5.446256182019842,8.052509978161087,0.0,5.770777577352472,6.993036399817694,9:17:46.312697,50,0.007485549887884445,0.002321978701181458,0.0033925719398654776,0.009066056776312887,4.663351426912301,1.5809987032307253,3.175834392519854,4.78052507062005,7.441589958329778,1.7113497260006527,1.006667864029275,7.449802078190217,5.0,50.0,300.0,50.0
45,-7.220033141621389,3.3842881707188726,0.0,2.9903461784407956,5.820425677456256,6:03:45.277215,50,0.0038144466735783684,0.002717492159371196,0.0025825933811318624,0.00716465808211467,3.0607277945777573,2.9425586475471324,2.1073347425399276,4.147572045979468,7.224885856860714,2.13856772036878,2.653496923518233,6.587451443679578,5.0,50.0,300.0,50.0
46,-7.722302691662712,2.3646749207193216,0.0,1.867989429090782,4.726082002156208,6:47:42.834005,50,0.002439489918209345,0.00236363778967611,0.0016516512443382802,0.006577661298089802,3.226539225249314,2.9553900060870912,2.2868215335113047,3.5651126277233702,7.529625461748586,1.7498260286559146,3.1566992958291236,8.624235584910718,5.0,50.0,300.0,50.0
47,-7.333118475645575,2.3398241145272,0.0,2.3828939132861082,5.184848491958913,7:00:28.700484,50,0.0031084244839927467,0.0023878693864562424,0.002154532056563206,0.007478724991728671,3.0779888063739875,3.2328424140479406,2.183009262092959,1.381940110297882,7.45432347265448,1.8128494582893868,3.0463830649442034,9.242510578694612,5.0,50.0,300.0,50.0
48,-7.5099335932168945,2.6382418347996706,0.0,2.069605811068604,5.344384037519969,6:21:40.706981,50,0.0026955538445060873,0.002457643128800234,0.00188714553655337,0.007072199596423888,3.0235747910976096,3.014875419109333,2.071995800952031,3.752714774331566,7.480767558457259,1.7618132408610272,3.077601488660849,7.865465240005021,5.0,50.0,300.0,50.0
