i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
0,39.80975075846874,58.984366298265186,14.519187213956007,14.871421919375276,14.986809108214242,13:14:49.871930,50,0.016393299538380646,0.001186574648312299,0.0011255809961331284,0.016529448963539067,4.71488008896784,0.19763395368277603,4.585338829119856,4.89501222005506,5.003704349691118,0.005763584059300442,0.006461951594553206,5.005917828381749,5.0,50.0,300.0,50.0
1,39.85431161139408,58.63251435295791,14.530303544879953,15.000272915889278,15.235045109268624,13:22:01.568410,50,0.016452304412715318,0.001199336250384736,0.0011560116652528027,0.01668576077644935,0.6369046221788903,4.173244073853969,0.40940161924496227,0.7798558697871003,4.982472329959245,0.017344874703698387,0.01252014324846229,4.968746661105828,5.0,50.0,300.0,50.0
2,40.83904938124946,59.84949466984077,14.564798765813329,14.960670869689636,15.488797247121562,13:37:40.209670,50,0.016463754288645646,0.001153865100557018,0.0011948158752169667,0.017045484355361174,4.722530183094829,0.17291445774749814,4.593590733134146,4.863130111507097,5.010225433016401,0.006299085713160402,0.0062075287952891856,5.011170634527798,5.0,50.0,300.0,50.0
3,45.35704537898164,65.23924836899573,14.53714728091415,15.526387447832843,16.12310131669346,14:08:17.585629,50,0.01709919279760417,0.0012088976256530229,0.0012064707936856461,0.017743151210037198,4.565097536653428,0.14724589522079334,0.20494658814858102,4.66825052602297,5.004956113686437,0.008729778270769373,0.005226309867556012,5.001231296765535,5.0,50.0,300.0,50.0
4,28.85140113709921,47.56851849749493,14.486768735074415,13.915301408490963,14.301090664665209,13:08:30.557900,50,0.01539156785084123,0.0011915641769544225,0.0012356415320625425,0.015804124010739606,4.665244130485918,0.20264292634436654,0.3543873876168515,4.931285142261357,5.008646418180589,0.005728186948741332,0.005756054197102678,5.004569814816975,5.0,50.0,300.0,50.0
5,38.47552872896365,57.71964860611691,14.493946820404043,14.85603857876247,14.919633345405009,13:30:04.818335,50,0.016390195489034212,0.0012185117562395487,0.0012131617498253103,0.01646515936540917,0.32443932475565607,4.612416323335079,0.2593275084188632,0.002829923957662281,4.999492650843022,0.0045588441572741445,0.00567491616705329,5.000761092525328,5.0,50.0,300.0,50.0
6,47.655496630521874,65.96715238571012,14.464641484927576,15.635334202544772,15.589670664151463,12:52:30.952645,50,0.017293266106290433,0.0011545317339192764,0.001187887708890445,0.017226407511018293,0.5245420834511855,4.347420657441215,0.3275067817987445,0.36869251549885707,5.002094235451156,0.009610441200347708,0.009317599269234478,4.996884122492494,5.0,50.0,300.0,50.0
7,63.91401530718464,82.10207416616568,14.541492559923782,16.938204721411324,17.160185994224616,13:05:52.493469,50,0.018708301694596037,0.0011652896833145923,0.0012144469196036858,0.01896995148620116,4.313039769735659,0.27056489430347597,0.25232888959638977,4.04456735331218,5.021545512706684,0.0066628456168782435,0.00835892936864635,5.027704868219109,5.0,50.0,300.0,50.0
8,33.53769716771406,51.3822078441185,14.509421846368893,14.246372020505309,13.97237493913576,13:15:56.429250,50,0.015703786818823656,0.0011936531622356167,0.0012036424331833273,0.015399107601997274,0.40076819563009985,4.476938678273619,0.2613198535667635,0.29679139546110167,5.000264499121913,0.007354021477796735,0.006737709899251598,4.999485483909306,5.0,50.0,300.0,50.0
9,34.04517734208116,51.9693879924667,14.477971961751466,14.354120648594503,14.436436623853838,13:30:36.252453,50,0.015803444715486753,0.0012402935272980975,0.0011485169448692718,0.01589685911330397,0.5691689498783612,0.3848237333900525,0.3138469426161955,0.5113165866502324,4.984239708031739,0.009484940479778992,0.010082449417244455,4.98518763320287,5.0,50.0,300.0,50.0
10,35.467164393104724,55.30229453127458,14.482643697339052,14.57696410504572,14.634092169730001,13:39:08.416580,50,0.01610238462106939,0.0012117168355984219,0.0012350301088732453,0.016159139886145563,4.814675609108771,0.13986929866617004,4.716721640874734,4.989305525824788,5.001605690473819,0.004617192146393556,0.003658269632146549,4.999792723081317,5.0,50.0,300.0,50.0
11,31.42588307370735,50.525752631214104,14.504929301063619,14.119129951026276,14.399827373318638,13:20:33.464334,50,0.015574236133206248,0.0011807279026647983,0.0012214108840705971,0.015885261803131594,4.748173644361296,0.17719909463030348,4.623861077597354,4.960739861558043,5.002235277760415,0.006511531581549157,0.008057129863312973,5.002286587231851,5.0,50.0,300.0,50.0
12,16.945904938389177,35.602037002293564,14.499824686478286,12.56772670717647,12.844265909368103,13:31:13.887725,50,0.013857301165096371,0.0011987766778200296,0.001261027798194465,0.014163290925865712,0.4688038868634839,4.408664369400776,0.3636959697229079,4.995652081629378,4.997627631106279,0.007569793016413584,0.009034091191300497,4.999015442504797,5.0,50.0,300.0,50.0
13,32.10125371069383,51.031409063602716,14.528455253890566,14.238845281965064,14.792066265510073,14:09:47.853363,50,0.01567291127553276,0.001168133885622754,0.0011950917171882035,0.016272283309296455,0.5001261876784546,4.430151307863632,0.41480335419617553,0.11491835144952266,4.999027512947185,0.005623770475546408,0.007158738825273403,4.997004890915703,5.0,50.0,300.0,50.0
14,38.07827149827671,56.46635865759496,14.536391231361835,14.648918462061513,14.925607235265451,14:26:09.889111,50,0.016138254935318078,0.001208070125318341,0.0012139022917719792,0.016438855512099188,4.7367784088162335,0.17610453198797593,4.199692737204239,4.801536713211519,5.0060860766902255,0.008531953326858854,0.005546287668994232,5.004901291057806,5.0,50.0,300.0,50.0
15,19.884660923389735,38.063300470738994,14.511696810897496,12.899734492830278,13.172000528084721,14:30:51.010311,50,0.014219182519259856,0.0012815532041234971,0.001219479567325035,0.014546744070607076,0.42283440639153486,4.412566294317543,0.32416561858846493,4.964368700353221,5.0010494937187655,0.0092590773961998,0.008737023984449976,5.011337385595982,5.0,50.0,300.0,50.0
16,57.540265594449885,77.17745281759031,14.501543096012822,16.49112266168916,16.840878161543543,14:40:40.339090,50,0.01816389578468204,0.0011398252132753944,0.00123957820397445,0.01853542424796662,0.302368476585056,4.445992460029603,0.1983615008669362,0.35642613857285504,4.994087789972669,0.005251580457933613,0.003891414611269184,4.990577431008946,5.0,50.0,300.0,50.0
