i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmax_median,duration_median
0.0,-5.937504154104975,7.907745249825464,0.0,3.1019560620261704,7.2668733495099085,9002.0,4.0,0.348416208110907,0.10161357809434657,0.06993989434257636,0.26737748150174817,0.014502156480285196,0.014196453925280475,0.009872569618441341,0.04440813606023546,3.7909845546811836,3.1211701969171353,2.5991274484305213,4.9980859335052035,8.02654031523538,1.692257209728755,3.1748159822466633,9.865213834351147,50.0,339.0,4.0
1.0,-6.0325815782337395,6.731495318320075,0.0,2.669265291091701,7.285530853098365,8652.0,4.0,0.34083801740841657,0.10154975765348484,0.06780310578340104,0.3088619422224412,0.012468197247656292,0.01314509691278977,0.008813328070217272,0.03872017076828577,3.0690922767043154,3.1863521629298597,2.2475577374259035,0.26538505961363607,7.669726780354861,1.6093019307414123,3.003086008389035,9.04313386475268,50.0,339.0,4.0
2.0,-4.873259330916094,13.746531912892364,0.0,6.828474112844571,10.116261898032873,11877.0,4.0,0.3787449001367687,0.08130399229463187,0.08701653736301884,0.49467564428965016,0.026051740301870064,0.008619175187927219,0.01494018568998422,0.03234099127211092,3.0176527059406935,2.7508508619528884,2.8250231211653682,0.13707482944836702,5.956155551999906,2.7356973525024646,0.4877103955317956,5.471353737151476,50.0,339.0,4.0
3.0,-5.738224077729342,8.04439866069605,0.0,3.1545036816131713,7.963618830648128,7553.0,4.0,0.34197908564677454,0.09849452792641877,0.07001477493457758,0.3571062497035264,0.014481013470908249,0.012097632769618541,0.010223478033057792,0.032079022575848035,3.4286851239402183,2.865567235659284,2.3250363353601307,1.5321336566131383,7.586238867039264,1.8306718758700375,3.070697861425595,6.23911856782809,50.0,339.0,4.0
4.0,-5.329515249183991,11.362460461305151,0.0,5.472493909596353,9.080940734181807,10371.0,4.0,0.3362818478128498,0.08966375701537321,0.06404794824320542,0.2565793098416353,0.02241285233916316,0.013990417709509137,0.015627244979004827,0.04391327604277517,3.697243627578275,1.6588996685151463,2.273267152983281,3.721663449694104,5.982553182691349,3.051055951088385,0.7704180378905683,5.979977841507076,50.0,339.0,4.0
5.0,-5.631519905040008,10.367530500139546,0.0,4.474844805149675,8.785507247168871,10906.0,4.0,0.33183185169237067,0.09956677937315439,0.060028813674785964,0.25606860368807066,0.019981087847568593,0.014368024399967934,0.013636646259505197,0.04171774791841448,3.5254373894780566,1.9857901035380583,2.3962886247933817,3.7171945579840697,6.956298567240351,2.0112485095873467,1.6588259394487341,5.777738260789066,50.0,339.0,4.0
6.0,-5.359572274819524,7.557048626557473,0.0,4.083978462274208,7.688884866118311,8554.0,4.0,0.33408833095392304,0.09656164606197704,0.06429217167152468,0.42560563903974397,0.019097472153280448,0.012348486095720354,0.012757343102663804,0.03058962001823935,3.3109760870404408,3.4511439668994646,2.454045783398698,2.935602865600212,7.584697958031292,1.7951507797611637,2.809226261133544,7.234891226433323,50.0,339.0,4.0
7.0,-5.677433531574084,8.194319583474906,0.0,3.415031855088279,8.162543454467988,7949.0,4.0,0.33253912112836714,0.10169255123929466,0.05814861730882315,0.2550972300581718,0.015638486216755006,0.01104657540034,0.010378446440506714,0.0359857401368271,3.0736520628210675,3.123696043348855,2.1129707308958627,1.2291615037190242,7.3111118794220005,1.8864059837889577,2.537142139681965,4.947621244417358,50.0,339.0,4.0
8.0,-5.92862141679593,8.974289101025523,0.0,2.8770303053747694,6.962838214498943,9652.0,4.0,0.34987941829071745,0.09634628910405868,0.07458437119774758,0.26165328984858116,0.013246665817660843,0.013849118767546548,0.009449293238916127,0.03980472647742579,3.013437338885873,2.802422648038256,1.9439119164883192,4.079864815291722,7.7742756903578325,2.0678453056800663,2.9857145865889656,8.512660410047001,50.0,339.0,4.0
9.0,-6.165701975104848,7.194655898440638,0.0,3.0320752674184157,6.878894424156109,7918.0,4.0,0.33572027941833577,0.10086014993112902,0.06190618049329616,0.31325686372121886,0.014138217663257686,0.01191098877760156,0.009549505897353393,0.03531247611585052,3.2169650242914454,3.1277029220273063,2.18623079226722,5.882361451988594,7.592040141996491,1.769680880445594,2.950691854085645,8.44493403241825,50.0,339.0,4.0
10.0,-5.950142069317707,7.738861540570059,0.0,2.9869129059597985,7.59500812487066,8270.0,4.0,0.34292239015445725,0.10205097066358537,0.0674526765175667,0.30199815978723493,0.013754638027918532,0.012757463290533927,0.009609483469639177,0.029259836457491077,3.309198783554221,2.919166454207426,2.291773186297113,2.4296056774077073,7.795963037710206,1.5640979868911016,2.937616198965231,4.554534755233696,50.0,339.0,4.0
11.0,-6.236335363613887,5.614426318712306,0.0,2.1998240884144127,7.7577977457606515,7776.0,4.0,0.3482421915069763,0.09710634139046581,0.07302740216114756,0.43680321692866597,0.010033037431352313,0.010279201386550953,0.007076711748134731,0.030622315256906812,3.3508595075318444,3.277642551997309,2.3496919040514617,7.172375070451662,7.530187072347351,1.8099049686178859,2.61116926816565,7.503400763338355,50.0,339.0,4.0
12.0,-6.008384048280609,8.913810747759081,0.0,2.916370492723323,8.661353760891895,8839.0,4.0,0.3433042998789858,0.09636263902246262,0.06679666569615511,0.25896870571977665,0.01321359806403577,0.013210124079525508,0.009285548770055354,0.03955262507644283,3.013883073355696,3.2247990743278723,2.417602959926837,0.30139869627065907,7.419267309365118,1.8283822494835302,2.373981419551825,5.351601246279509,50.0,339.0,4.0
