i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
10,-7.646320368134596,1.4207220387801451,0.0,1.692054322577799,5.095005651135745,6:05:55.808727,50,0.0021860195036956147,0.0023125371590192395,0.0014986547549055641,0.00654865216531573,3.20819719509827,2.8866505576357184,2.290675262399183,1.3664239326795893,7.376108864092991,1.887949679950447,2.6126478605619337,7.289973955829939,5.0,50.0,300.0,50.0
11,-7.333934868016545,5.074516579155212,0.0,2.335023652262891,7.051534139761806,9:39:09.262492,50,0.003044220711661144,0.0029860802028733907,0.0021285847334427278,0.009382325290882398,2.960544268323439,2.895892355676,1.923737013906815,3.0441363917589435,7.4511161151490235,1.5855938819634154,3.1721690639530404,7.864817484468325,5.0,50.0,300.0,50.0
12,-7.771331254701919,0.831962462125507,0.0,1.5428776755147544,4.044717572453702,4:49:39.724006,50,0.002015584035474478,0.002181983357020348,0.0014049349796401369,0.005342338383807873,3.1450269270594826,3.056598904130578,2.2329422721387084,0.8225521481492255,7.5223479159389814,1.7431481128317508,2.620138664104662,7.689819817097826,5.0,50.0,300.0,50.0
13,-4.742917377948416,11.900070523773358,0.0,29.19547620998427,39.830392190919156,4:48:55.965208,50,0.03845262721991761,0.015250054876124707,0.023035179508520718,0.05535776698245263,3.0015547009564365,3.2791127935522066,1.7049949352143279,2.9131624599130834,7.790763325654544,1.1550072396829245,2.562198663131376,8.653810743824103,5.0,50.0,300.0,50.0
14,-6.814037946301644,4.754522092973957,0.0,3.4270519833840245,6.354369219216336,9:00:43.821250,50,0.0045439248435115214,0.002878706166731658,0.002837069617461418,0.008665066333962409,3.3946209680702992,2.9743590754447204,2.35221883555967,3.818201539873547,7.973363608414905,1.1967341212027467,2.9981062948301664,8.268154789731492,5.0,50.0,300.0,50.0
15,-7.5711013170151364,1.8236542709886292,0.0,1.9799175197621972,4.649802280974563,6:59:00.199314,50,0.0025489309771503394,0.0023330853013539448,0.0018114695018171547,0.005188229403394485,3.0867912353265528,2.951600541565065,2.1427622981103354,4.988045040410295,7.273672832722623,2.025921733912087,3.0610026787704,5.178083671281087,5.0,50.0,300.0,50.0
16,-7.914148413706143,1.2173935483899558,0.0,1.675208099215825,7.169472107922035,5:31:26.187543,50,0.0021146513444342957,0.0020527950489244605,0.0014773428478544889,0.005507929127611901,3.0370308481250463,2.9119616796907,2.1604755254094807,0.20073330556504992,7.05396194106452,2.0908321997281973,2.9155932182799003,1.3556879999919769,5.0,50.0,300.0,50.0
17,-7.213080032813547,2.5910069279253336,0.0,2.4718627555913324,5.354606255376454,7:47:06.726074,50,0.0032291552811808985,0.002757176588014901,0.002222069770236334,0.0075565843997939235,3.2639116789954565,3.253327475366814,2.272143109881031,4.915705530958824,7.502902800714273,1.7602919141562081,2.7954569617569547,8.88023682489101,5.0,50.0,300.0,50.0
18,-7.699566637728078,2.1164031806801096,0.0,2.0892549507738623,6.961590877072465,7:24:17.120135,50,0.002643641361432984,0.0023928740466645005,0.001866720346310434,0.006138294476692841,2.9408114348632997,3.092048011522887,2.0761918947553673,1.296993467797142,7.07508651727237,2.105799277490343,3.0979846301917315,2.5938348134042926,5.0,50.0,300.0,50.0
19,-7.319871560506335,2.434354675097253,0.0,2.461471017947779,5.977156335892632,7:10:42.872106,50,0.003199716380930752,0.002604181135628988,0.0021025382354537053,0.004519705999180614,2.9114157326140178,3.3417417631255826,2.0557023703722366,0.5211366974815719,7.4292656743192005,1.8483428392380112,2.9782385638296116,1.1968838269760926,5.0,50.0,300.0,50.0
