i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmax_median,duration_median
0,21.019110542685038,46.97717943542564,13.823675300380621,13.675868453404885,13.958801725357453,7:37:49.143814,2,0.5603980151186722,0.09257212764310674,0.04419414244923203,0.5073303651079948,0.03049053947676998,0.0031849357559266336,0.0034694211386944555,0.03311994804940383,0.2596652908141001,0.0009271391642531879,0.0009534132606323076,0.25984689303713865,50.000227550118595,0.001839204067842104,0.0022576122225572703,50.00020813894863,50.0,2525.0,2.0
1,11.262086525253746,39.18469566590025,13.814282965872755,13.134296705514872,13.384921324966644,8:22:52.928436,2,0.6151009092556193,0.14014764495608267,0.08332890879744204,0.5263827061836723,0.027742658889038162,0.0035173002502381333,0.0038896036926123027,0.031111648827712633,0.2607743801195501,0.0009994665094251176,0.0009321657927216509,0.26071649944785275,49.99761216258683,0.0021602595991012663,0.0018879339323945032,49.99754009783945,50.0,2525.0,2.0
2,28.981621725710745,54.79224710211789,13.814885835300233,14.403715337465426,14.76233558688055,6:18:07.721846,2,0.5348996734679909,0.053047052289393326,0.025789980466566886,0.5008397764901612,0.03318361996198481,0.002837059329406283,0.0029642255573284863,0.03546269851735134,0.2617173838903233,0.0008755840405125781,0.0009246718746777627,0.2618047695094295,49.996132840783254,0.0018606093282969027,0.0016566605545307311,49.996059505443874,50.0,2525.0,2.0
3,21.789606551906573,44.32398886074422,13.86793933823951,13.563382155340664,13.634570377030112,6:12:07.157763,2,0.6179535762586403,0.15042606110302237,0.08632346972249316,0.5405909094026309,0.028467290865857604,0.0036991502344609593,0.004038417930393615,0.03104995497139294,0.25971636878960336,0.0012504995695225563,0.001400684376942296,0.2597758161023009,50.00190918539977,0.002054733317415014,0.0019494673957041186,50.00188560746766,50.0,2525.0,2.0
4,-4.12520027815036,18.71764984396108,13.805108275952282,9.03625028925221,9.896590319871509,6:11:51.831916,2,0.6965060179380521,0.278247341022805,0.1487099759907886,0.7637814191738849,0.020907592314333312,0.004975340843264071,0.005888294655411682,0.02173847064278933,0.4452988729950394,0.39471808354458576,0.003826371282152019,0.4433042490694029,66.6780211327839,8.327308454097377,0.010340319586148894,66.67426610057568,50.0,2525.0,2.0
5,-6.27255443553396,14.09243304239666,13.842339477787194,4.196925264393424,9.19499719102842,7:23:33.328836,2,0.8145269572783156,0.6073591251110666,0.237099975629802,0.5360642429810554,0.007617514614362764,0.005756555183808774,0.005065407868000918,0.012402563850919035,0.5915562203032304,0.2310474487972779,0.38149436730534636,0.774737534808154,49.407074872201484,24.849242467530765,29.55596634529272,16.66596607748706,50.0,2525.0,2.0
6,-2.223727964676358,17.186549846742786,13.877288535266583,9.43824233155385,10.332388366841274,5:36:58.515376,2,1.3381779152172175,0.31178223065110067,0.33753679746833876,1.323632954961253,0.014280110511019035,0.0029033432343172974,0.002344968823504545,0.015713018062837623,0.673660374684479,0.0030570539341764347,0.0027303750541745053,0.6734167498977377,55.92300867250279,0.007886549380089036,0.014373641719110708,55.92311838201337,50.0,2525.0,2.0
7,-6.241806329136083,13.446972075060852,13.779244795122446,5.181674391218047,8.981831760594217,7:01:56.170725,2,0.7757743573670512,0.4625319168135973,0.20581056737081416,0.5198144600593685,0.01155863277598157,0.009747592776039406,0.007846642435844119,0.02619831585246714,0.5018041057426885,0.2074512769895901,0.385540377121754,0.5023892605493353,70.13046139246242,4.890217464901582,42.447473501512135,75.01652087678586,50.0,2525.0,2.0
8,4.663924714485588,32.01428403406077,13.798854269496934,11.868634079364979,12.332478515393273,7:10:52.259001,2,0.5956114689712309,0.14409610166268594,0.07137206357355885,0.5090052375862781,0.025583772467983944,0.0035344965686806527,0.003691486880632415,0.029279476310718658,0.2592861903365639,0.0011421329869563679,0.001578206110806113,0.2597975630413783,50.0023097786865,0.0022198369168648924,0.0019397513660592836,50.001287249394245,50.0,2525.0,2.0
9,-6.0513157425520925,12.517642897219638,13.834456001188492,6.054792626704094,8.181276104611584,5:18:42.541026,2,0.8190479830243617,0.4941493356664418,0.2324372921718405,0.5237318716729676,0.012107643520182908,0.005592121825458277,0.007560268701190868,0.025406765325898025,0.7029905726129746,0.2658641952664651,0.38306856003895257,0.5598900867005975,59.601194295403815,15.38772166790919,29.610604975239184,83.30714590273767,50.0,2525.0,2.0
