i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmax_median,duration_median
0,-0.9308698821111872,20.703241913471448,13.823675300380621,10.815381199239384,10.797428221535363,1:39:23.949345,2,0.7712884465698228,0.4064020153003661,0.20188712715178558,0.5091058156623726,0.024776087718012298,0.005406345089376926,0.004782151170549934,0.03200206068462271,0.5067063172803606,0.001614703769358239,0.0015534369560655792,0.5067500169341884,74.99798102125517,0.011208692685386268,0.008427980723254791,74.99279969894702,50.0,2525.0,2.0
1,9.16024480770813,33.52797877744541,13.814282965872755,13.588096123856607,13.329310466814219,1:52:20.267426,2,0.6694512233442268,0.2406546907938497,0.12746651175854296,0.5003322967037789,0.027270284703913836,0.004136963959675756,0.0042130939635613394,0.032049645177590735,0.259736845288424,0.001720522104918798,0.0017423470682065845,0.25966422419611,50.00042913918473,0.003693531961218355,0.0037378936239704785,50.002521230745906,50.0,2525.0,2.0
2,35.61050943431654,58.007305339885015,13.814885835300233,15.971536875433554,16.215568713810043,1:50:35.718513,2,0.6702662767340664,0.23417959707415514,0.12379609598607777,0.5109196440605578,0.032076494388325535,0.004676310967968035,0.004617212218914129,0.03865969975297309,0.25987691904988086,0.001603478327205865,0.0017271892482502715,0.26021525967813,50.00150712165605,0.002988041321863477,0.003385144627671366,50.00294143909121,50.0,2525.0,2.0
3,7.404404852810294,29.443503883059464,13.86793933823951,15.011936774241242,15.08440308692738,2:02:07.626790,2,0.7214441347998407,0.3173921475252933,0.1654428643615955,0.5011412220735855,0.020548794059671492,0.0035088070177785174,0.0035172736993096497,0.025902991131586207,0.5214271352669689,0.003804417119584347,0.004117696600640208,0.5198738444993811,24.998347031659392,0.0022819833474230222,0.001707252592442643,24.997933808524152,50.0,2525.0,2.0
4,36.32116180000501,58.82055580568954,13.805108275952282,15.913238566285042,16.120878565114303,1:56:20.887967,2,0.6444356573261347,0.20952936278688372,0.10789414588048707,0.5095985519973394,0.0326983649024752,0.0044212428156551326,0.004589143753430499,0.038506582164762215,0.260417269776913,0.00158938680852877,0.0015215820859183493,0.2599437544655213,49.998419921490274,0.003130388816948937,0.00274877826723241,49.99689999840378,50.0,2525.0,2.0
5,35.419371760256354,59.80766690862991,13.842339477787194,16.16174649171232,16.079857038177884,1:32:44.088731,2,0.6260529811497654,0.1917698639675769,0.09229983943697717,0.5057044109915045,0.03371591714619977,0.004049961620925732,0.004536635536508484,0.03843294178064818,0.2582699354058141,0.0022403748648978095,0.0018141563371918967,0.25692525704651736,50.00260671534649,0.003321015771184932,0.0037502640315736357,50.005716779315776,50.0,2525.0,2.0
6,30.525149441933227,67.70431739635039,13.877288535266583,16.416716084424586,16.25039761232031,4:22:14.073808,2,0.5895657141766122,0.129475951416949,0.06584098521600634,0.5062871238220975,0.03535577205282551,0.0036050038117049904,0.0037931672256388063,0.038468319899959545,0.25970502483780233,0.0015899684091591482,0.0014952141479056547,0.2598130897924889,49.999917720241235,0.0026553558857997928,0.002546496305519952,49.999772370130565,50.0,2525.0,2.0
7,15.103035614833104,41.132603074125896,13.779244795122446,13.875284750683672,13.81342658935466,2:12:59.581918,2,0.594444175321865,0.15257459419097363,0.06967712489915845,0.5010342213331375,0.029938682932624132,0.0037121109986261516,0.003929955557526454,0.033145843964326314,0.2596896602094565,0.002417986013310003,0.0023471856257558654,0.259677218382796,50.00046379553206,0.0032390210135133657,0.0034752831744455648,50.000480867617945,50.0,2525.0,2.0
8,2.6541083973743125,30.73723426480981,13.798854269496934,13.060550048811992,13.233438778288866,2:05:45.761711,2,0.6858494988977183,0.27734264124547536,0.14057377517260372,0.5147663354448716,0.025887371452767413,0.004263053684245382,0.004098791844878404,0.03142835043038199,0.25923841814470755,0.0037451506730806217,0.0030820379408533216,0.25625109775901067,50.001208711254826,0.00495910910844799,0.0050825241572241,50.006596237600846,50.0,2525.0,2.0
9,-4.441950001329819,26.60232512676138,13.834456001188492,11.229125330817215,13.652647410977107,2:03:39.773743,2,0.8651152554448217,0.7248954943301941,0.28950332179789373,0.5140746153278141,0.01666384153556859,0.004874671742758824,0.006050386243576006,0.02281434017318236,0.5198254815013688,0.37651953966486196,0.35060049818237216,0.5199741332572247,35.35722075608427,33.481296326206525,10.359937566613755,25.000207545936803,50.0,2525.0,2.0
