name,log_likelihood_median,log_likelihood_plus,log_likelihood_minus,spacing_median,spacing_plus,spacing_minus,phase_median,phase_plus,phase_minus,amplitude_median,amplitude_plus,amplitude_minus,log10width_median,log10width_plus,log10width_minus,fmin_median,fmin_plus,fmin_minus,fmax_median,fmax_plus,fmax_minus,SNR_median,SNR_plus,SNR_minus,qfactor_median,qfactor_plus,qfactor_minus
w1XinN050newlikelihood,24.831562790072155,11.591549626219546,10.507400226608484,0.000807152164483573,0.000358658511244986,0.0002313312026830319,0.4491278469466772,0.4986904335192587,0.3989000351524212,0.8714516785483879,0.06082429842902848,0.052595372518769556,-3.2069444080382965,0.25832951644048663,0.22740755761526055,0.0428648582835959,0.009863879885201945,0.011949808818929555,0.08334615953605683,0.001008069168232359,0.009822650137869302,13.474719469015572,2.7211434964714485,2.6330384503648148,1.2923161245376389,1.5587592023324683,0.6615231560846595
w1XinN100newlikelihood,24.59835022053539,11.68019535509021,11.423818541805113,0.0008072850410557737,0.00036401310978376384,0.00023106721242523414,0.4034701418852628,0.5459554709717145,0.35617035016803805,0.8724105469412015,0.08099422948078938,0.05536896105051092,-3.216096967228849,0.27639247748389684,0.30164550212589436,0.04186140524155787,0.009712162724083019,0.011572804899383494,0.08283520410896333,0.0015139804264566598,0.016109219001482794,13.400025691160952,2.86833979515659,2.798767584722812,1.3033288438642652,2.496651942778548,0.7186793853325071
w1XinN150newlikelihood,23.993786384688143,13.605894146605287,12.024019238511658,0.0008885019939861583,0.00028285208187285463,0.00030950422728189073,0.4487495546260921,0.5059372974032902,0.4074465011428411,0.8716361364551505,0.0800549858111228,0.054290901191739516,-3.206158308688982,0.2555830657355913,0.29625726143224096,0.04260673562311665,0.010720620625393043,0.017609141761534306,0.08259457914686441,0.0017417891112410377,0.015492881846155784,13.286657606278139,2.7471165344980637,2.977612173443358,1.396056528046795,2.2744019955958046,0.7814618434347727
w1XinN200newlikelihood,24.17397826537772,16.108672712224646,10.996323033863323,0.0008082206809987784,0.000361293866591714,0.00023088821940847268,0.44657318929114975,0.5065069963966635,0.4043822612010095,0.868030655274785,0.0746863447148749,0.05468484666642681,-3.1858767970440303,0.239520457463962,0.25826376843050136,0.04347842689556483,0.007854711778076881,0.0120120353580817,0.08311997073975737,0.0012249632057465404,0.01037081109233419,13.56928443856375,2.797228723788388,2.863333659401471,1.1930884159189037,1.9717899635140572,0.6023822302476025
noiseN010newlikelihood,-2.58041505745451,0.9245185454461549,0.5089505383691844,0.0014211994318562085,0.0007792520478553879,0.000759051204459193,0.5067098249898095,0.44059246602419333,0.45414595798238844,0.724152989072726,0.21710358002054142,0.3807685582119791,-3.5500230459685547,0.7712040105435474,0.3581159204027893,0.021476672790193746,0.03454430560396273,0.01956602539429843,0.06113815955699405,0.02124622947089356,0.03379590887052298,3.26022377236822,4.4228400829366645,2.873589772578198,4.521852863241986,9.357077001078451,3.801231931491603
noiseN020newlikelihood,-2.5256269243037828,1.1594225681172774,0.5593906340120092,0.001445503955132855,0.0007668545989903855,0.0007711080471198839,0.5112330249114905,0.4379128733815536,0.4578183012546147,0.7999758752924707,0.21140716060269138,0.390938088811838,-3.799372069842442,0.9214512326601918,0.4053577666741921,0.02014618071761881,0.03478945260738835,0.018494619277049963,0.06044891755725831,0.021831401006996994,0.034602390473177175,3.84788249212381,4.583315042262109,3.3936636961472524,8.233314587798615,19.328317150608477,7.304453257338975
noiseN050newlikelihood,-2.642372613200818,0.7001046993017801,0.4742917174525738,0.0014245380511291013,0.0008024719303626675,0.0007562804253513991,0.5138460514809519,0.4412560512096363,0.45838500530586046,0.8629872436252017,0.21611021536408104,0.3952503242930043,-4.115556526417661,1.0733626395311324,0.4804598881533577,0.021305936198538534,0.03480727865056346,0.01953029120105471,0.061870958962266936,0.020442082262266306,0.03436485329277074,3.836395347753887,4.6619354285261725,3.3681012701721955,16.92711977258459,50.70981394348412,15.530073581131342
noiseN100newlikelihood,-2.7182215849916616,0.7216335371626332,0.31639380895362956,0.0013504162969781215,0.0008564587702655497,0.0006957783164459653,0.5012376385501576,0.4498421170044731,0.45632887715815185,0.9148615048365685,0.22058002195797854,0.3889748477976164,-4.3411601324590094,1.204277356494202,0.5524719714971429,0.0216173679769898,0.035529527673508254,0.019662578263584318,0.06130847212505177,0.020906082605329925,0.03494382951198226,4.1276462363971325,4.659701956967692,3.6141953044257606,28.08487520014707,99.43796019510499,26.41910657380648
noiseN150newlikelihood,-2.8266776304138714,0.8227499877193618,0.23575457631379582,0.0014246177369621384,0.0007851497933091338,0.0007631244796552989,0.5148121207656129,0.43281504977814256,0.46348753807088977,0.9462783057436699,0.2359702702053248,0.39499254299645414,-4.540857980372681,1.3311058023832532,0.5294339100156664,0.02058761583897028,0.035540969099355994,0.01855214401772764,0.060926838680304275,0.021514966615173305,0.03299838707199732,4.1023882831891605,4.6929832794516795,3.5927659144113164,44.404284640425594,151.17984646752345,42.35691713863682
noiseN200newlikelihood,-2.8218169875283747,0.6344505069075059,0.32560314265021617,0.0014305196960348755,0.0007693872764117618,0.0007664987198354951,0.4738282296094306,0.4700778283149343,0.43046952065508765,0.9509487212090311,0.22554387798088404,0.38085952161195413,-4.580480325309493,1.3170540072013672,0.6094170443541094,0.0206701445375598,0.03379450996705277,0.01884642961936593,0.06107329593882625,0.021177118279871537,0.03337764294467684,4.054368934924159,4.654289697389694,3.542871850813677,49.26583917297893,200.10864379982723,46.91930629192514
w1specM50Rw0.99Chi0.69N010oldlikelihood,-1.1189751785852011,6.1046978850425635,1.0912756476919472,0.001153327830489148,0.0010376902808800926,0.0004892474131017824,0.5523501674378108,0.397664619408993,0.4999019284103857,0.8733241923239738,0.14708506459657156,0.3269071884331941,-3.5051301318429045,0.7386105539556942,0.3980473839371985,0.04438152661983825,0.021733307033070463,0.0400660975294415,0.07811801973346225,0.005730889021532057,0.03987284979100372,8.069496862540257,4.265348496658028,6.812588278921853,3.875965578120813,7.426020457898694,3.1928937936964603
w1specM50Rw0.99Chi0.69N020oldlikelihood,0.4621440613655699,9.966016850244321,2.562121294910902,0.001150314760469423,0.0009831488489173666,0.0003958704950670764,0.71192206224399,0.2436294950012431,0.6580627693325504,0.9814428148725327,0.11458110448012482,0.2862563397857346,-3.8058475240660954,0.9432096687512743,0.3959204258123066,0.04846054380267239,0.01695372397252374,0.04132986819776219,0.07933604245601916,0.004628310887290682,0.02999727922377677,10.312248692665381,4.35522844679379,7.853781277100584,7.556870153567645,11.89097720408478,6.646477264137884
w1specM50Rw0.99Chi0.69N050oldlikelihood,10.003483694188311,13.528963021935535,11.116163013651544,0.0011493066548727065,1.5467788606354175e-05,3.2213247529618017e-06,0.8276177699570749,0.07940136804623665,0.4669785096560848,1.1144660042231826,0.08654435122255277,0.16660077725750244,-4.216511606025051,0.593357733991775,0.37334419574949607,0.04925096997103666,0.011144452743147883,0.0254815079818166,0.0780646605970703,0.005342202757561962,0.0066565222393834,13.146255853395726,3.458831495183329,3.9975155930220723,19.001996705169137,26.173261842438105,14.075000570375163
w1specM50Rw0.99Chi0.69N100oldlikelihood,31.304984843109814,17.569476243172268,20.19322287333806,0.0011492949185318204,5.335452382549798e-07,5.117052459065099e-07,0.8288937831587251,0.023340597203892477,0.026321824415694417,1.2392148108050993,0.0551624916541027,0.0729303851960903,-4.790106580588302,0.3378147415373203,0.13598853892768936,0.044585618624619204,0.010715762583622591,0.015910744298669628,0.07623275907469652,0.005365153260700778,0.004045800974760455,14.857593862303887,2.789440877556004,3.0353196162515506,70.69830621686371,26.3157164931431,36.6143678418477
w1specM50Rw0.99Chi0.69N150oldlikelihood,26.099164377083284,13.573859051580605,22.533158805262058,0.0011492296223410145,4.971028579954691e-07,4.4662225519168444e-07,0.8335139793145891,0.01782771062006716,0.0324205824599163,1.2537117478987847,0.07165907194826926,0.09026119020676515,-4.835195249235945,0.40279475926177355,0.25100991274463436,0.045566340219483054,0.011616700902109603,0.019607175631827106,0.07541707952863105,0.005340060589428916,0.004953443921895423,14.83820626542181,3.1954597167105767,3.551049966717029,78.22735975277709,62.19001619402769,47.57600322226469
