i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
39,26.46042277123453,47.258456068902426,15.993589053105824,13.888639268380604,14.011021547995943,8:04:41.744242,50,0.032838117657334104,0.002538315437510888,0.002538949829781617,0.03311874097923536,0.14164206021423187,0.0914874228173812,0.07587269948721247,0.13653103248189563,4.995658024336188,0.0023000398403683064,0.0021810237010724265,4.995123092393214,1.0,50.0,300.0,50.0
40,50.25726494900771,71.07806792030371,16.066224804514363,15.972530832359737,16.08057042240312,7:52:43.184996,50,0.03780978237726892,0.0025611137018905147,0.0026425020051711254,0.03810027521271269,4.916489918586395,0.04525778872590713,4.8440854128145885,4.910846601904307,5.001546042369571,0.0011811815349185295,0.001620234412155419,5.002345263652858,1.0,50.0,300.0,50.0
41,61.34770263846576,82.79365083114595,16.036825139063357,16.91118897828314,17.001389713716705,7:26:02.174300,50,0.04006151652245952,0.0024721398631251737,0.0025432341913287845,0.040254358738324614,4.9745230574865955,0.018040185843065437,0.04031768639114208,4.998113292599541,5.000523687913115,0.0010484369854824038,0.0007599671580651446,5.000029768523747,1.0,50.0,300.0,50.0
42,51.084486706031235,72.0695872651539,16.020736050777792,16.16037235035656,16.315910246610223,7:35:35.749372,50,0.03832747886637451,0.0025443316645315794,0.002486580613385282,0.03871525127080446,4.90535373241586,0.07347132194769923,4.87909987815918,4.978100320243618,5.000722520595011,0.001803185232877702,0.0017550256696674538,5.001123036910106,1.0,50.0,300.0,50.0
43,45.69510405381718,67.14406382008396,16.077414375468997,15.652758188487228,15.967915212747437,8:02:06.610013,50,0.03687227894798353,0.0024816020208114214,0.0025371693056251907,0.037602120889532714,0.09682500189865223,0.058346202562016725,0.04816590908258957,0.10493358446141415,4.997530246005271,0.0015996982767889634,0.0012077618446939553,4.997196724887621,1.0,50.0,300.0,50.0
44,45.541494279500306,66.43733746083473,16.115183448323815,15.6353207589714,15.795374575818427,7:52:46.578861,50,0.03682734827397875,0.0024986179296908745,0.002462492193267246,0.03719811160566336,0.07517258652033942,4.893666657124522,0.04811549655532658,0.03821183731911099,4.999734488120483,0.0015522763856727906,0.001574542973246551,4.999659353943015,1.0,50.0,300.0,50.0
45,87.4768823682117,108.26993124095179,16.07534025873628,18.736708004668333,18.73169396700884,7:51:50.310963,50,0.0442730226989395,0.002375017658935011,0.0024649299639590214,0.044169373945484605,0.1414503575080754,4.835631246967809,0.11675991332915142,0.05854229869241134,4.9999171913138785,0.001222615806961258,0.0014050535227854155,4.998534951706519,1.0,50.0,300.0,50.0
46,33.567596649210486,54.12086574945856,16.044863128397612,14.540172454991682,14.792051362849996,7:55:00.108932,50,0.034438647743705024,0.0025615779279270154,0.0025762254242340937,0.03504283516275661,0.10588111565807239,4.876203968248512,0.08529645938920681,0.0035628831688829486,5.001015816617791,0.0015694408318775999,0.0014159135245082055,5.0010418232120095,1.0,50.0,300.0,50.0
47,39.550674836361964,59.06551971935915,16.037379316972693,15.05008160315693,15.269425255015175,7:35:11.439602,50,0.03555285269749026,0.0024527327305872634,0.0025266969602546208,0.03607868045418611,0.22222885191423802,4.69262195271835,0.146009182998312,0.08635865650959662,4.9968211532235784,0.0034222727820658605,0.0033635205618107733,4.998108685311192,1.0,50.0,300.0,50.0
48,45.25890500996415,65.50732817721217,16.094389019396665,15.595409776725985,15.341847768920456,7:45:26.710313,50,0.036831854295090005,0.0025031381819988,0.0024992934599340627,0.03631063805044449,4.893888969238206,0.07713015978467297,4.870419874652177,4.925889027571497,5.001125626798082,0.0017197960047239391,0.0016968316449164078,5.002845233049149,1.0,50.0,300.0,50.0
