i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmax_median,duration_median
48,47.43439443,65.96266945,13.30110735,12.79219786,13.2707966,7825.151636,52,0.245870602,0.026842357,0.027510042,0.2596703,0.135792425,0.013617274,0.012665238,0.137102585,1.310778301,0.036539667,0.038860915,1.30767902,5.826152787,0.002836513,0.002601899,5.826279369,50,110,52
70,45.72072089,64.42744053,13.22599786,12.50131358,12.77935802,7536.981882,52,0.254188354,0.042132423,0.02594544,0.240709761,0.131248916,0.013585692,0.0134211,0.137974224,1.251117099,0.04424104,0.045095516,1.238628962,5.831054784,0.002977101,0.003250792,5.832157545,50,110,52
62,32.1669105,51.40162181,13.16785836,11.51793969,11.51911375,8185.303864,52,0.267829926,0.036396216,0.036365332,0.26357034,0.118370787,0.013331601,0.012118376,0.11939675,1.255991125,0.031040584,0.033050988,1.253447384,5.830505061,0.002300171,0.002165433,5.830253818,50,110,52
66,47.98887268,67.62607271,13.26619327,12.77471682,13.15137852,8121.566938,52,0.246251106,0.036024884,0.023482324,0.240161778,0.135930344,0.013546553,0.012839496,0.141710542,1.27473815,0.030838563,0.027581499,1.251029575,5.829471524,0.001916649,0.002130661,5.83117167,50,110,52
72,52.11216335,70.00392016,13.2743457,13.08638633,13.42700233,7513.59967,52,0.211686983,0.020772769,0.016026534,0.20860396,0.150031725,0.013576157,0.013720459,0.155173568,1.254970305,0.027366998,0.029348165,1.274431725,5.83074322,0.002100779,0.002007015,5.829323617,50,110,52
76,60.62425187,80.32568187,13.21322324,13.90233043,13.94930979,7983.012251,52,0.246650967,0.025261174,0.02482751,0.25832612,0.148363671,0.01417962,0.013884446,0.145488272,1.273316489,0.028035488,0.027707593,1.277978829,5.828701047,0.002051392,0.002020691,5.828388601,50,110,52
50,57.25042214,76.30508232,13.24377552,13.70202367,13.63607086,8152.696747,52,0.23023167,0.014667861,0.020395655,0.229288522,0.151102176,0.013448015,0.012174489,0.150525176,1.236223798,0.024929703,0.025554007,1.250790031,5.831868516,0.001933581,0.00193781,5.83059649,50,110,52
84,67.40243032,86.58814332,13.19668107,14.40524909,14.46714363,7978.750264,52,0.217787606,0.025405748,0.019018886,0.206962099,0.163587609,0.014027491,0.014491647,0.16875565,1.303256413,0.027169201,0.025256384,1.295750059,5.826955445,0.001772382,0.001874585,5.827340215,50,110,52
14,37.69044206,56.66389044,13.19065777,11.88817441,11.94179751,7924.587439,52,0.26347243,0.038806002,0.022665158,0.260922774,0.122947241,0.01284719,0.012730361,0.124100131,1.274209598,0.033400019,0.035794455,1.279638236,5.828737568,0.002469827,0.002439685,5.828504766,50,110,52
96,69.09146332,88.48748397,13.13829106,14.48525676,14.62657372,7993.757117,52,0.244435884,0.016773675,0.013794788,0.245616297,0.156185861,0.012475008,0.011891868,0.157322927,1.270020318,0.021780674,0.02248823,1.250204466,5.828976207,0.001604897,0.001579602,5.830176949,50,110,52
78,36.11635333,55.07460701,13.195668,11.66108652,11.99281134,8087.012734,52,0.280197388,0.054972321,0.024350571,0.271450206,0.116925125,0.012898126,0.01277521,0.12217092,1.328467595,0.040694982,0.038849351,1.330686859,5.824992935,0.003081087,0.003331798,5.825078015,50,110,52
60,35.57369474,56.03549358,13.25373484,11.90823997,12.13253142,8559.151643,52,0.232957021,0.015759068,0.016488499,0.228185733,0.130411823,0.012114376,0.012376645,0.134200861,1.292316937,0.032107202,0.038103159,1.311485692,5.826103487,0.002917698,0.002364469,5.824996288,50,110,52
6,52.20661188,71.30542016,13.16968356,13.26551659,12.89682677,7847.811791,52,0.237892047,0.023562727,0.025231753,0.248728439,0.144570044,0.012992616,0.013082168,0.137448462,1.261344798,0.028724679,0.029151956,1.242167764,5.830083423,0.002350005,0.002285505,5.831680223,50,110,52
68,52.1171874,71.24566218,13.18020614,13.20640829,13.74422642,8028.45411,52,0.264324231,0.023005179,0.016809728,0.258184873,0.136228909,0.012054618,0.011854619,0.143798306,1.293454525,0.033113648,0.037152542,1.302787894,5.827195864,0.00269312,0.002408789,5.826679086,50,110,52
42,48.03266,67.76908578,13.17228028,12.91731385,13.22112167,8208.414381,52,0.260213187,0.017133243,0.018094392,0.257733992,0.134583869,0.012917842,0.01219277,0.138457863,1.248572425,0.038274208,0.042926666,1.267254255,5.831446334,0.003632365,0.003123154,5.829868633,50,110,52
0,54.69645968,74.4579934,13.26601627,13.49645716,13.66977171,8170.211612,52,0.25338053,0.021538125,0.023252096,0.256236813,0.141517224,0.012561124,0.012740916,0.142598926,1.24635728,0.032464033,0.037862639,1.270348926,5.831533019,0.002895536,0.002403567,5.829542504,50,110,52
46,40.03879942,58.15396824,13.19449565,12.01912252,12.06446696,7963.488013,52,0.250372793,0.04433522,0.030625489,0.288570974,0.127437925,0.013997892,0.013284027,0.119196111,1.149358455,0.051410046,0.054828738,1.126969003,5.836986872,0.003928005,0.003641527,5.838567167,50,110,52
16,37.32712474,56.80048799,13.25676434,12.04904855,12.18848582,8379.023959,52,0.245035537,0.023551344,0.029479362,0.265017345,0.128621024,0.013399143,0.01284707,0.125153705,1.325421966,0.030284754,0.029740475,1.325461659,5.82550831,0.002132993,0.002197707,5.825660404,50,110,52
80,39.28315191,57.56746064,13.21592586,12.08521125,12.07619187,7945.227173,52,0.287999092,0.056629348,0.046270032,0.294537888,0.11931433,0.014060618,0.013304163,0.117867973,1.238910283,0.039642088,0.035635894,1.217069005,5.8323417,0.002742934,0.003087375,5.833699885,50,110,52
98,42.0389322,61.07959477,13.27588661,12.27531687,12.78054615,7938.751286,52,0.254648898,0.036035641,0.022762183,0.287109091,0.128298091,0.013097136,0.012811042,0.125816267,1.274736321,0.023257179,0.024160794,1.265919489,5.828994794,0.001828686,0.001760649,5.829839132,50,110,52
20,60.73028217,79.12218004,13.21245442,13.67709425,14.3559643,8014.389698,52,0.25629237,0.036433474,0.015960422,0.237044787,0.143441415,0.012903748,0.013744981,0.156074696,1.295472748,0.0294092,0.028563229,1.294742316,5.827231268,0.002131396,0.002355107,5.827300084,50,110,52
54,66.3460489,85.34614734,13.25648862,14.27455066,14.45712562,8039.485398,52,0.266613916,0.023783704,0.025695854,0.275732468,0.14600547,0.012440677,0.012127847,0.145473929,1.22664466,0.036054905,0.028832215,1.218337724,5.833173796,0.002165412,0.00267769,5.833583103,50,110,52
28,52.14517022,70.37392084,13.28128586,13.05207805,13.30149191,7757.945575,52,0.300128309,0.04749054,0.028267348,0.286575194,0.125530031,0.01205532,0.011635979,0.131030976,1.294077902,0.036834987,0.039173458,1.285701257,5.827737058,0.002899583,0.002955415,5.828660983,50,110,52
44,52.88467268,72.10934254,13.29519424,13.39530661,13.50425077,8354.067227,52,0.214908146,0.021234949,0.026063321,0.195617525,0.152157959,0.014157617,0.014085803,0.160874753,1.257837687,0.028545011,0.027291391,1.251020361,5.830323035,0.001938436,0.002069416,5.830665133,50,110,52
