i,logB,maxloglikelihood,SNR_inj_signal,SNR_comb_global,run_time,duration,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmin_plus,fmin_minus,fmin_global,fmax_median,fmax_plus,fmax_minus,fmax_global,duration_median
86.0,0.9129244023700931,16.172504952670465,8.891514719526874,10.761699805134429,2824.391604,17402.34874281552,0.0007872158732011732,0.0007444105312812987,0.0004581190619648313,0.0003304961475930519,153.94072850085814,64.93817006547769,39.9878189345049,316.50102757081993,0.5207149271210577,0.3761318668449517,0.4038738653897107,0.0761497015374699,0.0011683088560569062,0.00044166510920558245,0.00016742347088948874,0.00114993984298169,0.03283547355962717,0.005539832348951272,0.004999337796210018,0.035745493806605355,0.07095032679803351,0.010969326070900523,0.015502937200301256,0.050239033439401504,17402.34874281552
36.0,1.6657459406783812,15.955376104341878,17.0253804445645,15.197061936850966,2850.822212,17402.34874281552,0.001329590451299464,0.000617642549284591,0.0006884161001699127,0.0005341694680774927,148.5251186539319,34.2416538883559,31.8496237072994,138.98234657264075,0.5492244660832936,0.3164534616257463,0.37282416952613673,0.9879941102248486,0.0012204281723501834,0.0004306033213208767,0.0005190272411982626,0.0005766243361629003,0.045300281434720924,0.007798375809100332,0.011041203669491066,0.034314881293531226,0.07870427185508645,0.004290890666367397,0.012704540565140962,0.08370024457351276,17402.34874281552
74.0,2.3392138360923123,20.794885947413096,8.907916820650273,10.339946417506944,2969.130481,17402.34874281552,0.0002461132619884977,0.00018819478530139643,8.845387038995865e-05,0.00016023977321090173,282.1483023624031,95.46213572222479,98.52806082727017,392.9799229687622,0.8476005865782986,0.11967474856803251,0.7383084932798136,0.06470727189702434,0.0011543047636602788,4.4007291518108685e-06,5.8053310241902665e-06,0.0011509768072335092,0.030951944363429813,0.0011930922253137362,0.011939648309763459,0.031226762172281843,0.05375573617864058,0.02066714147327383,0.00796950038780602,0.04890978497027294,17402.34874281552
78.0,-0.17814044025816084,15.563280107812867,13.222162383423635,11.361909011626866,2984.830749,17402.34874281552,0.00022545428986311795,0.0008534220802408919,0.00014633081149301972,7.434423041060503e-05,188.63627726421277,171.46868952310024,82.82955203782474,342.5113506094475,0.5766790920568665,0.2623277541407233,0.2649614413426345,0.871541762739004,0.0016059154932446076,0.0002951434800038881,0.0006613482833532854,0.0009518775084097828,0.017426755022840374,0.021011992612936892,0.007582165189634992,0.015147188536162478,0.06708347252265685,0.013939936719023827,0.009605172002394101,0.06466227581728523,17402.34874281552
90.0,5.606921275950646,24.95559869341615,11.425010406754,12.087856277232094,3194.255007,17402.34874281552,0.00023471269357692952,0.0005747989813000303,0.00012907662464547943,0.00010853619951467977,292.90152590725984,113.41725853637149,118.71355359871225,426.2131694341047,0.1479695992552771,0.2760893101622136,0.056000928905000955,0.1159916242202531,0.001148140345806865,1.95289074972696e-06,1.3999308115532003e-05,0.0011493009555596325,0.028248557982158917,0.00982766221802988,0.0015983146745854465,0.027710765426671904,0.057582612036339055,0.021819505041832145,0.0017418209924748781,0.05717135435535458,17402.34874281552
94.0,4.694802574239797,21.12026939898871,13.908349637321725,17.00837377086727,3251.754369,17402.34874281552,0.0011525130563957648,0.0006192282221013313,0.00041384199307277036,0.0008872501726316452,169.65683194476654,30.366794804029666,30.95487730355606,196.51763402382426,0.6072933002936484,0.2851307586491254,0.4658245588328036,0.9709522030111938,0.0011557417386485105,0.0002392337696433273,2.030994417908001e-05,0.0011531058417465203,0.03708580466087786,0.003974280532665707,0.0033384611754242247,0.03375262959044352,0.06989754662029558,0.007573264842145322,0.0019582999181202293,0.0701005128811347,17402.34874281552
20.0,8.196248657891712,30.84582652168436,10.475511597941864,11.494884475261419,3261.037223,17402.34874281552,8.05272439501506e-05,3.922165574215732e-05,1.703888148763307e-05,6.323661543667537e-05,545.1842654011699,116.86070186561165,113.56068492892405,677.6110723437102,0.04395958510766038,0.9011707550501271,0.0300667599797413,0.026017858304539017,0.0011518249428122025,9.280397062713403e-07,1.0918070624051264e-06,0.001151865094057728,0.03719268720382415,0.0006323789264711319,0.005410569946195411,0.03736037149258485,0.056346386137139784,0.0012031461898921458,0.0019809223611656004,0.056437364105966566,17402.34874281552
56.0,4.10541569476569,22.287456859606955,9.851613187454323,11.571165668806875,3327.832732,17402.34874281552,0.0011492027708491512,0.0007185740668568606,0.0008173226818536699,0.00010081177477657292,166.99616479002142,88.2528941609421,34.53946147694862,372.9406204035995,0.5217528120698526,0.32660470410092135,0.34550619490893913,0.9700276368320837,0.0009249329589233352,0.0006108393451954129,0.00032299807706165113,0.0005765501722109316,0.03552973863763332,0.0064012121206197745,0.008339230126206285,0.03392996867245032,0.060213041261627576,0.00899075512046385,0.007030668530181569,0.052660203883407426,17402.34874281552
76.0,5.47686781574344,23.518797150121735,10.482738377176373,14.21167422718028,3340.1777,17402.34874281552,0.0011458853331242631,0.0006003295737953118,0.0003994260860589147,0.0009277036565084832,213.3323876230372,38.235913386246466,49.93040209942697,242.09126939653956,0.5753921762521836,0.27058259348607094,0.31862045313495546,0.7629599180223318,0.001203972923757125,1.7656931688597157e-05,2.1671133926340303e-05,0.0012007937086418222,0.06731369110922364,0.0006761081612032538,0.012902255936247137,0.06768272140540858,0.08386650255631582,0.00034643474703301147,0.0008944169731063129,0.08378825343693265,17402.34874281552
34.0,0.561833483537266,22.895202773176255,13.24176069177321,11.442713149310448,3343.418758,17402.34874281552,0.00012363071544882343,0.000318663848144495,5.037370177574396e-05,6.70902328124795e-05,327.2771526706689,108.18584730034257,134.86524586907692,447.2213265117015,0.5465435497327868,0.26641250931752625,0.20133939374240745,0.44533319100480057,0.0007920218614755099,2.6562450145226264e-05,2.737451364231958e-06,0.000792178878862149,0.0634877625049095,0.0021752359356278783,0.012880413435388496,0.05600327537378888,0.08032552151753199,0.0037734488917358783,0.0035705432359460637,0.08427940603071271,17402.34874281552
68.0,0.20465779230204992,17.53650477670301,13.425880598636253,14.214356792435233,3368.592453,17402.34874281552,0.0005074021279683106,0.0005768758147158619,0.00026145039962048957,0.00037745723375931067,179.20014239890116,66.46940860356139,63.32663273992473,242.41572254167085,0.5898782905441879,0.23614633099703408,0.46410601142166175,0.0870034805102236,0.0013927560650568436,0.0008985929717823164,0.000246862042260922,0.0011502377941801038,0.027172461781618834,0.004858608027269194,0.009443919300064385,0.028186146339165927,0.07047710045275288,0.00783579693265242,0.007748447696378419,0.06615366971565713,17402.34874281552
32.0,4.7470122803789,23.45732581222928,13.900728059531799,12.713506216955155,3433.706902,17402.34874281552,0.00012757359197670937,7.830163003924633e-05,4.979377711900722e-05,0.00016560163892157296,347.90319101720206,97.99807460960858,74.95314707024494,310.9787830781223,0.12349369946823377,0.0726240019964228,0.06538789202345233,0.046460843130149435,0.0011489018656513715,1.8237804960273725e-06,2.174001709174438e-06,0.0011508416770341886,0.029990283693017206,0.004013940475675271,0.0036621560807702375,0.028723133495879464,0.061425256434968975,0.006610338874093291,0.007116813684222158,0.06850540888978093,17402.34874281552
58.0,-0.23027359410460257,16.839741651937846,12.656787785496622,13.245361973508382,3508.391499,17402.34874281552,0.0006211429806055772,0.0008912294707921412,0.000503167311874612,9.292687635202082e-05,140.8546673812254,86.17816718113494,48.06013056017187,295.95064600165273,0.422524545873676,0.354827118929713,0.24728991831715502,0.34516533011956774,0.001425071448626192,0.0004940775677820721,0.0007285629851961792,0.0005821392533197021,0.02003726925229421,0.008080518702223274,0.012436582768262107,0.01864599310654808,0.061057857076306676,0.01789878555479374,0.009600823333665673,0.06203275520891815,17402.34874281552
84.0,6.165786781617409,26.967349084966877,12.947646371813914,11.840798423854366,3521.690869,17402.34874281552,0.00011105831483226728,9.67395538143954e-05,4.010998440452158e-05,6.729609336150414e-05,408.3947659290177,114.43012760458146,110.16417424092305,541.913412961948,0.13607033092124687,0.11502723198088743,0.10909950904035312,0.012579173662402326,0.0011485011276358612,3.0245022291158427e-06,3.2677035212193024e-06,0.0011517549782095668,0.037945823400160374,0.001159097597701407,0.0036150667184126073,0.0392435114843629,0.06414081915800209,0.008965883222683574,0.008857112224332574,0.06806231129975908,17402.34874281552
82.0,5.814116251978001,21.178487473149993,17.13432688574278,19.27369874631263,3587.102433,17402.34874281552,0.0015578113872622655,0.0004738903140112554,0.0005122379545664537,0.002150228387372437,145.9504227446193,21.761656184519097,20.839479828218032,145.47592024097634,0.39608614327783187,0.44381203189179164,0.29230485914976645,0.9454549582310611,0.0011801030498019209,0.0005776348530277294,0.00033204706418356756,0.0014724512174133552,0.03071564830012978,0.006033508394818282,0.0025708191543811175,0.03144442028531583,0.08302380477216348,0.0009217679441118481,0.0027266845047186627,0.08378110100306041,17402.34874281552
50.0,-0.03428096389264242,18.17291859781475,16.744468294437098,11.796396669311706,3599.342281,17402.34874281552,0.0006436676914385894,0.0007986880274543783,0.0003989795518269499,0.00014315971292014644,159.88359820683496,64.44737235398819,48.61046785619622,287.3386190521013,0.45408225443438455,0.35763385574282025,0.28479464044969005,0.3854981283351625,0.0011508647531368113,0.0005289727915316512,0.00011490905701210842,0.0011400125910094806,0.04112879585669324,0.003874662546149342,0.009534271172534178,0.03795903069989334,0.07854613645439285,0.005005627167429888,0.01771737507064964,0.08439318683082013,17402.34874281552
