i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmax_median,duration_median
26.0,-5.12455347423025,10.12307048173133,0.0,2.9216135868852158,7.553543860902445,17830.99002,52.0,0.0530057393075328,0.12236207699071383,0.028334538903253614,0.05596373604898754,0.033349584092253706,0.0356531110903235,0.02369206925475372,0.08300008854961574,2.9508041951459307,3.1245077985191405,2.0784554735181118,4.332818418471468,7.409149002590068,1.80315860948485,3.119624451323638,7.170395121937103,50.0,339.0,52.0
32.0,-4.916369643436227,9.942977115726094,0.0,4.276464136005434,7.712271420773497,14580.306561,52.0,0.04699928312171469,0.054650058816690876,0.021933661702033005,0.06251519613194313,0.05547069971386331,0.04775009123574694,0.04167898673812939,0.09505671311679689,4.318786779241393,3.403987351923516,2.882477679595878,7.754997024792679,8.424432848420727,1.4358996317337738,2.929394507546567,9.91619480983935,50.0,339.0,52.0
96.0,-4.727997777457961,12.194489948844488,0.0,5.208443606172351,9.174933167413046,17908.575476,52.0,0.08376489902386333,0.0822982206800692,0.05548589596208001,0.11839705976175019,0.04894763124606652,0.025323278127759516,0.03314549479318304,0.07254071417355427,2.704527411837533,2.579881067912267,1.2843094628749214,2.686991247632168,7.5663829993071,1.511840603444334,2.363495051584051,7.566799277381748,50.0,339.0,52.0
14.0,-5.020644139963227,10.407060558896443,0.0,2.930516557206479,7.706689524907845,15976.93889,52.0,0.05498395066675371,0.13226893558020253,0.029065084613035756,0.07148402355251322,0.03385565618051933,0.04721588017318591,0.02344375218438533,0.07804729005504096,3.392079162189157,2.830614926537682,2.395486200480885,6.715107295040182,7.6336614703934185,1.805751590776973,2.649520801312935,7.721289820033319,50.0,339.0,52.0
48.0,-4.8341159420561,9.024753890243858,0.0,3.1659355514257084,7.891166099151781,14730.576547,52.0,0.05318954784979067,0.13201198953207927,0.028360739434765567,0.027925737578093763,0.03703545596857063,0.04299196366180937,0.02575889216912276,0.13348036628581333,3.41563494933608,3.3451485276372974,2.4789425380773658,0.7618376245164417,7.699509823394117,1.7616105014544727,2.836707447454625,8.503736116327328,50.0,339.0,52.0
18.0,-4.731577899388519,9.226478743236061,0.0,4.078557258886738,7.708140187357686,16306.926031,52.0,0.1177746750262786,0.25378799348787723,0.08941439986124743,0.1980778373443278,0.03259748965619661,0.02599768026734981,0.01905179107746363,0.05207172011310588,3.6361256781099875,3.9077608704211855,2.535523937779843,3.184058944495666,7.8333143174829605,1.8750691110138362,2.8532727372707845,9.322100426916393,50.0,339.0,52.0
68.0,-5.128259730557483,10.89880912330559,0.0,2.892870030685554,7.653962969892019,17214.239736,52.0,0.05515330162943216,0.12757147126707605,0.03182821374322302,0.10112608419331236,0.03338281717185196,0.03795225984449574,0.023065044971714563,0.07359160259140027,3.328674842850366,2.9382135103843403,2.2686475109190685,8.608865997827662,7.808420384070461,1.7683485293308596,2.894702705819385,9.621408351243451,50.0,339.0,52.0
8.0,-5.090224759632758,8.755249675739268,0.0,2.9867613349683473,9.085792337029345,14160.756856,52.0,0.04785300958162267,0.09678147053130703,0.022182291928623536,0.02004101774169686,0.03685677195819164,0.05397324175042282,0.027125457196027766,0.1637187817630078,2.9905176060594494,3.206046723206274,2.246702905408603,2.002369700979175,7.754243133864995,1.572784152458465,2.8255246172393225,6.469211073789695,50.0,339.0,52.0
54.0,-4.868418590126936,11.682878806834328,0.0,3.494322258676287,7.907769959584259,18673.85619,52.0,0.07190747231078405,0.16542048089294764,0.046089175281841324,0.023473068303707264,0.035269196913955705,0.032158583626648585,0.02441398484031459,0.144034031807708,3.3330779387705722,4.612754235371995,2.3932074949955098,1.3526563705876442,7.789608159112321,1.728511722221409,3.19237474673219,7.975458704603848,50.0,339.0,52.0
10.0,-5.025193945912322,9.006703014427185,0.0,2.7076489160016397,7.027207343994997,14940.332775,52.0,0.053929047540020515,0.13079670644446792,0.029714548953153248,0.02669087540623853,0.03161156932997968,0.04436085153976194,0.021762103438333163,0.1174908570368211,2.9640840939399955,3.121193373074043,2.1471227720070596,2.9533182057197216,7.661419976487039,1.5847305727551024,2.666597404999284,7.717956748560976,50.0,339.0,52.0
40.0,-5.0241544426479905,11.929127429501488,0.0,3.148227065708906,8.036152499048544,17909.584502,52.0,0.05977893664449856,0.23621185177906928,0.035499577478577675,0.019656601927154474,0.035953914313460865,0.05236015309090924,0.02440263087405345,0.17936252640857245,3.1074312484330404,4.681394731098473,1.8420709481571753,9.283974692649963,8.366007128524064,1.2924571458554972,2.795826044761549,9.659658183179326,50.0,339.0,52.0
74.0,-4.683721689930359,11.7620276823766,0.0,4.06479948639583,8.245485175950686,17748.164249,52.0,0.056460347890861046,0.13254860495170837,0.029916651116568518,0.038885081171379225,0.045157593414621736,0.038341739866957256,0.029620277346140846,0.11259990237977477,3.672514421848372,4.1467541166115,2.656500065233618,3.6737052308989933,7.434296415328883,1.5834398831793743,2.7736868226072033,7.83239747349662,50.0,339.0,52.0
84.0,-4.707370382921633,11.967006624309779,0.0,4.8602600899145125,7.867688498144741,17932.909744,52.0,0.09703378742703812,0.15967009913710878,0.06650084174062476,0.21512947655852516,0.04495276350423085,0.025400747675469952,0.027943803268906327,0.048064924748425594,5.249337735627685,2.8073168948293654,3.9333621703721664,8.033034542523385,8.424724630485628,0.21680898205246812,3.201462572587632,8.428203296463476,50.0,339.0,52.0
98.0,-4.894482329333689,10.612455289486448,0.0,3.780628363029713,8.259268162551534,17683.827263,52.0,0.04541160285777793,0.09009562695035006,0.021947151351064984,0.02866978594501356,0.04769128912625434,0.06238390767974179,0.03509161982257995,0.13369589547744395,3.875223612903444,1.8749085800300347,2.9257523441097324,4.102684751064562,7.931489823738124,1.0151619515911428,2.703674340762851,8.04196938561686,50.0,339.0,52.0
