i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,width_median,width_plus,width_minus,width_global,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,fmin_median,fmax_median,duration_median
28.0,-4.813568939500791,10.6455783166043,0.0,4.4647715922475175,9.606478909285103,7012.686987,52.0,0.06743516281696878,0.14180861391914706,0.03984748943706567,0.0695933272357826,0.04655544975405737,0.043308951477248156,0.031158503599628202,0.11101177627025725,3.1705498266306114,3.350541119837998,2.102312155019569,6.494577820716177,7.62850008146088,1.7768062215079468,3.3249244299236826,9.678370612611543,50.0,339.0,52.0
54.0,-4.624115327327221,10.572802917691305,0.0,4.4684519715484,12.177646305715493,7061.354537,52.0,0.07068458819171435,0.12712072153352877,0.04268913067746777,0.0844296327721902,0.04592515188496762,0.0430159610600803,0.03135463028932304,0.09439938780537635,2.595747884377322,3.2640795893324768,1.9896083418545865,4.23207984222533,7.711483910580521,1.3809918470106357,2.8649214949492823,5.263209303475404,50.0,339.0,52.0
10.0,-4.722482882555465,12.91766738233792,0.0,4.301064835966612,9.22055423198106,7854.122098,52.0,0.059337951590921326,0.13859023997854952,0.03335403084413324,0.02211033022690604,0.047380829568613794,0.04111527294292036,0.03330260374371237,0.1910607653200611,3.086034533418461,3.109105589049997,2.0165563678549603,3.033173410386238,7.546242943657777,1.8297391039496151,2.8029496845324493,9.750445799649599,50.0,339.0,52.0
98.0,-4.632068007491682,12.198085859135194,0.0,5.475472034378882,13.400426341469098,7755.149603,52.0,0.06630908370515207,0.12485761941172413,0.038727796254464486,0.11331631838602546,0.0538388109283525,0.043166108351776845,0.037903118743548125,0.08582322545947588,2.378883156964883,3.3575147632527047,1.7002247993277149,0.6907558645517037,6.617212878370083,2.4171896495470353,1.8153788665101525,4.8023895130041865,50.0,339.0,52.0
68.0,-4.388463981621818,10.711455570035488,0.0,5.431868762088315,9.178654519332898,7545.912688,52.0,0.07357335333149462,0.16073503393432234,0.044770274037677325,0.02115405696149538,0.053627976649350255,0.040266246873162985,0.03490291609679293,0.19260986010340775,3.7215598575573465,2.7523850310713933,2.575664907715659,2.49420056696311,7.318107279412127,2.011495098771741,2.3832019216571503,9.329875761125844,50.0,339.0,52.0
49.0,-4.509653995651877,9.537399848743803,0.0,5.087758462454308,11.593729156042366,6701.559224,52.0,0.07888115730333513,0.15548965473547433,0.050383681935832154,0.12077295224427367,0.049917005481625074,0.03985885414501296,0.03286783992063966,0.09202439467736238,3.6932304640224767,3.020793646695196,2.6682808469452874,5.084301072245672,7.891304969600087,1.6941271830750395,3.053832168071186,7.885061027002263,50.0,339.0,52.0
27.0,-4.791952535455149,11.74713551716819,0.0,4.1792567380979495,9.339401598049642,7198.657229,52.0,0.04869092879276997,0.1468431845168024,0.024295955380152105,0.019323661844775304,0.05034182443304938,0.05832926292165272,0.03462670885815728,0.19471369025990493,3.714665813255393,3.455931589574056,2.548303484745916,7.1714035955282105,7.770681806248244,1.674480938768233,2.680665807560504,8.18698754466244,50.0,339.0,52.0
46.0,-4.887633842477557,11.655701018954456,0.0,3.7927018917573228,9.367752704406492,7644.926852,52.0,0.05573516914450713,0.16467644360838604,0.02934911629906972,0.02381224584723996,0.04245859414439781,0.04653519015613628,0.02983384574907738,0.18539055280132558,3.568187752115814,3.3264672254736753,2.4984631773079746,3.8305001674617363,7.356106606245596,2.1311248993534093,2.60508401750746,9.608281001897337,50.0,339.0,52.0
30.0,-4.6629635694854095,13.034804760202276,0.0,5.928108512451605,10.977416947736735,8425.52629,52.0,0.09785645883994334,0.1986572118120958,0.06664902369009978,0.027048784896275952,0.054702062179239674,0.03510705701304791,0.036861279128561006,0.15240462532552276,4.6674490417493635,2.2438530655589455,3.157572037391912,4.203368008931069,8.485831256894704,0.46047991511310826,3.154157774328918,5.43899706999791,50.0,339.0,52.0
18.0,-4.618197728098014,11.744877663626596,0.0,4.63833165332586,13.13240189726995,7808.9052,52.0,0.06417400700521705,0.14168569790111096,0.0381007072995625,0.05283826291585657,0.04686557632922679,0.04189898306647666,0.032823626121367785,0.09294934137658833,2.8130630113603288,2.994154362029026,1.7700815656611422,1.086628072983495,6.984084088832352,2.1343987378565874,2.725477474279905,2.8170984307761473,50.0,339.0,52.0
