-1.	1.8462064664873104620695949188781903412290286203849578566115e-9
-0.98	3.1560670897791567598373985887000233260199421829079274506593e-9
-0.96	5.4027150987282618075037698506851508251594729435556303099088e-9
-0.94	9.2620752035530830489601051451480317453124077170163708982763e-9
-0.92	1.5902580702309889192480833407587628695013769184132636148129e-8
-0.9	2.7347964694852938207301801025704172117549354266587777510027e-8
-0.88	4.7110543670565520088512824666981461192754600316394150213277e-8
-0.86	8.1299403095545337547363993788849572705777813208285293162664e-8
-0.84	1.4056469950068005578457083047492179981601766181864805496006e-7
-0.82	2.4351841076225498506445098997122048865365945591436885981766e-7
-0.8	4.2277049309291026278563693023019544730698969873832929971143e-7
-0.78	7.3561358930487432379500914126990292671895564970113667108498e-7
-0.76	1.2829995325972800928806933595332243839209196049908582509812e-6
-0.74	2.2433627369040329298014362396147864873236178758338109520625e-6
-0.72	3.9331361353429572890346123639727582344202733400519504844937e-6
-0.7	6.9154656383724951233657639446051180354569644628650418882033e-6
-0.68	0.000012196361931332577770977576872770401412449945867950227337956
-0.66	0.000021580263579963200938656711512781839541856875800322421589528
-0.64	0.000038317777555693453976496724100400234390106987959970290313383
-0.62	0.000068291972748111003849247069113246476371828680040429308414479
-0.6	0.00012220330828008262831762995612965550814889269943402427981664
-0.58	0.00021961792922299278981902376949288828170723745889405167101576
-0.56	0.00039651509334318154700848967647437581477658390925022489659302
-0.54	0.00071944639418931618585643396710682381580847884875108386425531
-0.52	0.0013122565751403474081557206235397128900621185142163121469663
-0.5	0.0024067535614195273764885741567766972957416618410006597399772
-0.48	0.0044390028551645476470820441006754297473514040928903285254012
-0.46	0.0082316861556383988765813315046965730605154306273938553194019
-0.44	0.015334128628335353488068303417573645929410314709621671177051
-0.42	0.028630624989238374654856524943565775308120546105786029649966
-0.4	0.053323260917185852896702945722475541986690636279406417756427
-0.38	0.098128161687397601044897876411683907572045333353070498744371
-0.36	0.17540466274713263958737487710730511837006494012158455568807
-0.34	0.29652824885678918658336483523069255522386952958197155249091
-0.32	0.45892162638225736442113638239999830801772415924502649597617
-0.3	0.63458473348427032296131575288248450551678420413621308434941
-0.28	0.78390386433007306410014254400661124298078736503947607831262
-0.26	0.88578272334947549848418909614863346956163251741421153658881
-0.24	0.94455426428682215417708707955721554743397139202277792672224
-0.22	0.97477541540286834232827213622263153705621776029687174402272
-0.2	0.98914349297954037119217511352040399923520087901197942948415
-0.18	0.99557880884214462506577732019302863282120297384541018055218
-0.16	0.99830862985123061644345906028062312090394506065956631389791
-0.14	0.9994007515599555020991872284645877309129335136060326405142
-0.12	0.99980784949101904286199520456532221700553077125916290805334
-0.1	0.99994625554757923642898278843553492947960058466805593162931
-0.08	0.99998768055353439076736880200205345722145181259651394072815
-0.06	0.99999794175909473576704110357181358500164410386640227444717
-0.04	0.99999980726243280882882329808226524767318835169881015299498
-0.02	0.99999999557486185649960274157401549098362044798947795244135
0.	0.99999999999999980371651352749809152239467884670865681110738
0.02	1.00000000297631620268032532833668742546788180569693011661601
0.04	1.00000008745840140074657742742132808279068693319993519298028
0.06	1.00000062922372088280141707501646398460491935998179164728377
0.08	1.00000253477270571511212057723710590334784568889702642118224
0.1	1.00000743523009951732314630850988819491040317320052779860001
0.12	1.00001785629977683372119577019538401637161479127599260408407
0.14	1.00003737327276948950079959361519676484292017694398099059741
0.16	1.00007075316481686150371245764086619048021874409937838232294
0.18	1.00012407786105836906651114952238887803937833628964072554099
0.2	1.00020482697194033115419319636560744994129833906733326317739
0.22	1.00032186539704713692067345208265701997848292846124961436816
0.24	1.00048520241477014445059999959303189301750042322147927039881
0.26	1.00070520761565408073646330042064968187832045189960748401906
0.28	1.00099055158218307649936208917524838229013004356532067043093
0.3	1.00134319025525523428902157105845983006851519583429502125974
0.32	1.00174658006639812577821420692591522593304502236921420478082
0.34	1.00213858247676354732735561851399262130525611544721685145643
0.36	1.00235019506100268422160854734645737052459749931002334654826
0.38	1.00196926920464655288608938517470530765675112224190324965258
0.4	1.00004377713812667553641415009777242422975056078528241068038
0.42	0.99445833700235715729310706821792957572807124324812678759764
0.44	0.98071501692034799766554791970898309973426699405722680289268
0.46	0.94992282323899048093835588462843614401239595234179636389097
0.48	0.88691713910182449984085084490263515857646249110586536350828
0.5	0.7733738822267527835266352180670852974163471752225307374648
0.52	0.60458058691842387726110501235374054084224843849565015930565
0.54	0.41107779906841850018244157363531381285590875059623510306938
0.56	0.24409216206571959290316915120365396665642408416491676189469
0.58	0.13112160264344660414630040607508654831083596151161540386882
0.6	0.066395488924715975833648145539908445468871432673471144588049
0.62	0.032656265871886821055181228697459544242509290482320849387472
0.64	0.01587386479173556084864407881943980255474036453618089849049
0.66	0.0076938043779713070425253241385657557811559550046041549349266
0.68	0.0037341157799561048990580214853765519677592896003284058657996
0.7	0.0018182850688348707655530378005078360589870828268267540834108
0.72	0.00088903386312784602247221607083959491040599806080127854866571
0.74	0.00043659856577230608770216688733990244596115889205186861079326
0.76	0.00021536377354928444295755776939956106537214912861590546558702
0.78	0.00010669865121870358733373093189318369353647831302010007845556
0.8	0.000053087074491519605030774539516145605193936252230483372267624
0.82	0.000026521659260998191482216985151709925758975644164380286089136
0.84	0.000013302393165496965531665932259632335925171681593786695559717
0.86	6.6974678976924302421589752802179971304848993643085733103206e-6
0.88	3.3843752278332489482767885045872534357901254977687737112864e-6
0.9	1.7162075289026496413876145915811924184223098650408214647073e-6
0.92	8.7321736834616399607912592652111852794930093419059460669953e-7
0.94	4.4573377605506525653691783902763273120643231663161044137715e-7
0.96	2.2822869399618830880891014382044414016709065263081286246757e-7
0.98	1.1720575939702007220398975170900018726201037454309351808411e-7
1.	6.036090773714986440126919447379038206533633572111667897351e-8
